timestamp,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2016-01-01 00:00:00,204.07,111.98,113.0,,,120.63,,,,101.46,,,11.0299,,
2016-01-04 09:00:00,200.84,110.0,110.92,,,120.99,,,,102.53,,,11.05,,25.54
2016-01-04 10:00:00,201.11,110.11,110.98,,31.39,,,,,102.71,,,11.14,,
2016-01-04 11:00:00,200.4,109.6,110.66,,31.38,121.89,,,,102.71,13.29,,11.11,,
2016-01-04 12:00:00,200.5,109.66,110.7,57.59,31.35,121.69,,,80.14,102.6,13.32,,11.13,,
2016-01-04 13:00:00,200.34,109.46,110.62,57.68,31.32,121.82,,,79.91,103.2,13.51,,11.18,,25.6
2016-01-04 14:00:00,200.22,109.11,110.495,57.66,31.23,122.3001,106.32,114.33,80.04,103.37,13.495,13.49,11.38,78.785,25.66
2016-01-04 15:00:00,199.14,108.45,109.55,57.3,31.13,122.265,106.25,114.155,79.89,103.13,13.2601,13.29,11.01,78.335,25.74
2016-01-04 16:00:00,199.38,108.76,109.86,57.4,31.22,122.267,106.32,114.12,79.9,102.7,13.2301,13.25,10.905,78.37,25.75
2016-01-04 17:00:00,199.7901,108.98,109.95,57.57,31.32,121.79,106.17,114.09,79.97,102.96,13.235,13.255,10.929,78.57,25.72
2016-01-04 18:00:00,199.91,109.0064,110.036,57.61,31.34,121.8928,106.16,114.12,80.07,102.87,13.2201,13.25,10.94,78.525,25.715
2016-01-04 19:00:00,199.6,108.75,110.01,57.51,31.22,121.36,106.0,113.965,80.135,102.87,13.22,13.27,10.935,78.3701,25.7042
2016-01-04 20:00:00,200.99,109.58,110.02,57.82,31.33,121.47,106.07,113.95,80.09,102.87,13.2,13.26,10.98,78.75,25.71
2016-01-04 21:00:00,201.45,109.95,110.29,57.93,31.39,121.42,106.03,114.16,80.09,102.77,13.21,13.26,10.98,78.85,25.69
2016-01-04 22:00:00,201.46,109.94,110.25,,31.4,121.66,,,,102.8,,,10.99,,
2016-01-04 23:00:00,201.7,110.03,110.31,,,121.66,,,,102.8,13.23,,10.98,,
2016-01-05 00:00:00,201.69,109.96,110.3,,,,,,,,13.25,,10.98,,
2016-01-05 09:00:00,200.61,109.33,109.8,,,,,,,,13.32,,10.98,,
2016-01-05 10:00:00,200.22,109.13,109.66,,31.15,,,,,,,,10.93,,
2016-01-05 11:00:00,200.14,109.17,,,31.29,,,,,,13.34,,10.92,,
2016-01-05 12:00:00,200.54,109.35,109.8,,31.31,,,,,103.42,13.36,,10.89,,25.83
2016-01-05 13:00:00,201.31,109.85,110.26,57.43,31.49,121.15,106.21,,,102.91,13.3,,10.95,,25.8
2016-01-05 14:00:00,200.92,109.52,109.91,57.55,31.41,120.93,106.0,114.0566,80.16,103.04,13.28,13.2,10.78,79.17,25.8498
2016-01-05 15:00:00,201.3099,109.8,110.39,57.6,31.43,120.85,106.0031,114.0101,80.21,103.045,13.31,13.2,10.805,79.62,25.89
2016-01-05 16:00:00,200.88,109.419,110.01,57.62,31.42,121.28,106.1,114.15,80.12,103.3,13.3501,13.175,10.7899,79.95,25.84
2016-01-05 17:00:00,200.6,109.11,109.98,57.515,31.38,121.27,106.15,114.18,80.3,103.3,13.3335,13.16,10.76,79.99,25.8399
2016-01-05 18:00:00,201.28,109.579,110.27,57.641,31.425,121.06,106.119,114.1628,80.4,103.175,13.3401,13.18,10.73,80.2565,25.85
2016-01-05 19:00:00,201.35,109.41,110.27,57.68,31.4,120.85,106.04,114.06,80.5,103.19,13.34,13.16,10.69,80.37,25.8361
2016-01-05 20:00:00,201.43,109.24,110.22,57.74,31.4,120.95,106.01,114.01,80.27,103.18,13.315,13.14,10.6599,80.295,25.84
2016-01-05 21:00:00,201.52,109.36,110.43,57.76,31.4,121.19,106.03,114.2,80.3,103.09,13.311,13.13,10.77,80.26,25.84
2016-01-05 22:00:00,201.55,109.32,,,,,,,80.25,,13.33,,10.77,,25.87
2016-01-05 23:00:00,201.59,109.37,,,,,,,,,13.33,,10.78,,25.9
2016-01-06 00:00:00,201.65,109.45,110.39,,,,,,,,13.33,,10.78,,
2016-01-06 09:00:00,199.53,108.16,109.4,,31.03,121.44,,,,,13.33,,10.55,,
2016-01-06 10:00:00,198.79,107.7,108.93,,30.91,,,,,,,,10.42,,
2016-01-06 11:00:00,198.8,107.56,108.74,,30.86,,,,,103.91,13.37,,10.44,,
2016-01-06 12:00:00,197.97,107.17,108.44,,30.83,122.5,,,79.76,104.16,13.37,,10.31,,25.84
2016-01-06 13:00:00,198.38,109.31,108.5,56.61,30.81,122.1,,114.29,79.65,103.82,13.26,,10.37,,25.85
2016-01-06 14:00:00,199.2,108.1768,109.18,56.68,30.915,122.31,106.51,114.4601,80.11,104.3161,13.405,12.9825,10.38,80.0,25.8201
2016-01-06 15:00:00,199.26,108.51,109.23,56.71,30.88,122.4,106.46,114.37,80.115,104.05,13.28,12.91,10.24,79.91,25.85
2016-01-06 16:00:00,199.32,108.52,109.045,56.7868,30.9,122.4801,106.53,114.5001,80.21,104.37,13.315,12.935,10.22,79.981,25.82
2016-01-06 17:00:00,199.23,108.361,108.81,56.77,30.845,122.49,106.5299,114.49,80.22,104.3899,13.31,12.9415,10.21,80.0699,25.84
2016-01-06 18:00:00,198.731,108.05,108.57,56.6032,30.785,122.42,106.5,114.37,80.16,104.65,13.36,12.94,10.13,79.91,25.83
2016-01-06 19:00:00,197.75,107.56,108.0836,56.485,30.68,122.52,106.62,114.49,79.98,104.66,13.34,12.89,10.1,79.6,25.78
2016-01-06 20:00:00,198.79,108.27,108.605,56.75,30.78,122.57,106.65,114.47,80.25,104.66,13.36,12.92,10.11,80.04,25.77
2016-01-06 21:00:00,199.16,108.58,108.81,56.79,30.79,122.59,106.6713,114.46,80.26,104.6,13.34,12.92,10.15,80.14,25.76
2016-01-06 22:00:00,199.28,108.6,108.76,,,122.57,,,80.27,104.8,13.39,,10.13,,
2016-01-06 23:00:00,199.44,108.65,108.74,,,,,,,104.58,,,10.19,,
2016-01-07 00:00:00,199.29,108.58,108.75,,,,,,,104.53,13.39,,10.17,,
2016-01-07 09:00:00,194.51,105.52,106.01,,29.8,123.36,,,,,13.33,12.77,9.81,,
2016-01-07 10:00:00,194.35,105.13,105.82,55.52,29.81,,,,,,13.35,,9.82,,
2016-01-07 11:00:00,194.75,105.35,106.25,,29.86,,,,,105.0,,,9.8,,25.77
2016-01-07 12:00:00,194.91,105.57,106.49,55.49,29.87,122.95,,,79.6,105.32,13.37,,9.84,,25.67
2016-01-07 13:00:00,195.27,105.8,106.58,55.56,29.88,122.68,,114.5,79.56,105.44,13.36,12.88,9.83,79.0,25.64
2016-01-07 14:00:00,196.18,106.32,106.89,55.93,30.17,122.27,106.63,114.37,79.81,105.805,13.44,12.82,9.93,79.176,25.68
2016-01-07 15:00:00,197.2,107.17,107.41,56.11,30.4,121.9,106.45,114.28,79.94,105.54,13.4699,12.9129,10.08,79.265,25.71
2016-01-07 16:00:00,196.21,106.54,106.83,55.95,30.2,122.2005,106.589,114.47,79.864,105.81,13.515,12.91,10.025,79.05,25.65
2016-01-07 17:00:00,195.73,106.18,106.39,55.91,30.12,122.1,106.57,114.285,79.82,106.089,13.7,12.92,10.05,79.12,25.64
2016-01-07 18:00:00,194.48,105.21,105.79,55.68,29.91,122.67,106.75,114.39,79.79,106.0478,13.63,12.89,9.93,79.0,25.58
2016-01-07 19:00:00,194.345,105.32,106.07,55.7,29.89,122.83,106.81,114.52,79.81,106.2,13.671,12.86,9.89,78.65,25.5144
2016-01-07 20:00:00,194.01,104.88,105.68,55.615,29.82,122.8,106.85,114.6,79.75,106.15,13.63,12.87,9.9,78.505,25.51
2016-01-07 21:00:00,193.96,104.79,105.42,55.63,29.84,122.76,106.88,114.55,79.72,106.15,13.63,12.87,9.9,78.29,25.51
2016-01-07 22:00:00,194.09,104.8,105.5,55.6,29.5,123.0,,,79.73,106.03,13.62,,9.9,,
2016-01-07 23:00:00,194.13,104.91,105.57,,29.79,123.05,,,79.59,106.18,13.65,,9.92,,
2016-01-08 00:00:00,193.93,104.84,105.6,,29.8,122.9,,,79.51,106.1,13.52,,9.94,78.4,
2016-01-08 09:00:00,196.25,106.17,106.5,,30.21,,,,,104.92,,,10.07,,
2016-01-08 10:00:00,195.6,105.82,106.1,,,,,,,105.0,,,9.91,,
2016-01-08 11:00:00,194.75,105.39,105.7,,29.96,,,,,105.16,13.39,,9.88,,
2016-01-08 12:00:00,195.43,105.78,106.06,55.94,30.06,,,,,105.14,13.4,,10.03,,
2016-01-08 13:00:00,195.9,105.88,106.36,56.02,30.12,122.1,,114.55,80.14,105.19,13.35,,9.94,,25.63
2016-01-08 14:00:00,195.4589,106.28,106.12,55.7949,29.965,122.3524,106.7609,114.578,80.1299,105.37,13.3678,12.8435,9.8405,78.942,25.66
2016-01-08 15:00:00,194.31,105.35,105.025,55.44,29.76,122.65,106.91,114.67,80.0301,105.54,13.3761,12.81,9.815,78.38,25.59
2016-01-08 16:00:00,194.12,105.21,105.115,55.3,29.78,122.66,106.94,114.71,80.0,105.57,13.37,12.8035,9.83,78.24,25.63
2016-01-08 17:00:00,194.3,105.42,105.24,55.35,29.8,122.59,106.89,114.68,79.875,105.314,13.34,12.84,9.9339,78.44,25.62
2016-01-08 18:00:00,193.88,105.21,104.89,55.325,29.72,122.939,107.02,114.815,79.79,105.09,13.26,12.805,9.83,78.2,25.605
2016-01-08 19:00:00,193.355,104.8501,104.82,55.23,29.71,123.01,107.06,114.78,79.72,105.495,13.2799,12.8311,9.84,78.06,25.595
2016-01-08 20:00:00,191.89,104.02,103.83,54.93,29.52,123.33,107.17,114.665,79.52,105.66,13.3,12.81,9.78,77.45,25.56
2016-01-08 21:00:00,191.85,104.1,103.79,54.99,29.57,123.37,107.21,114.75,79.55,105.61,13.29,12.8,9.8,77.46,25.58
2016-01-08 22:00:00,191.95,104.15,103.95,,30.176,,,,79.6,105.55,13.29,,9.81,77.2,25.66
2016-01-08 23:00:00,,104.12,103.9,,,,,,,,,,,,
2016-01-11 09:00:00,192.72,104.42,104.18,,29.69,122.59,,,,105.33,,,9.71,,
2016-01-11 10:00:00,192.47,104.06,104.04,,29.6,,,,79.64,105.59,,,9.66,,
2016-01-11 11:00:00,192.67,104.44,104.3,,29.66,122.61,,,,105.53,13.35,,9.66,,
2016-01-11 12:00:00,192.5,104.36,104.14,55.38,29.7,122.56,,,79.78,105.6,13.33,12.75,9.7,,
2016-01-11 13:00:00,192.91,104.69,104.42,55.57,29.77,122.1,,114.64,79.86,105.25,13.36,,9.71,77.46,25.59
2016-01-11 14:00:00,192.095,104.19,103.53,55.3001,29.605,122.16,106.8131,114.36,79.71,105.4,13.37,12.6701,9.66,77.74,25.59
2016-01-11 15:00:00,191.49,103.75,103.35,54.98,29.45,122.38,106.886,114.4084,79.74,105.2,13.3299,12.587,9.5,77.916,25.6799
2016-01-11 16:00:00,192.11,104.18,103.75,55.08,29.53,122.52,106.92,114.465,79.645,105.08,13.3228,12.54,9.4599,78.29,25.6299
2016-01-11 17:00:00,191.32,103.63,103.11,54.92,29.445,122.34,106.9185,114.48,79.595,105.17,13.315,12.49,9.33,78.09,25.63
2016-01-11 18:00:00,190.185,102.93,102.47,54.76,29.2799,122.525,106.9835,114.476,79.38,104.9399,13.2,12.46,9.255,77.77,25.611
2016-01-11 19:00:00,190.97,103.54,102.845,54.96,29.39,122.27,106.92,114.41,79.5,104.89,13.23,12.48,9.315,77.91,25.64
2016-01-11 20:00:00,192.08,104.355,103.46,55.18,29.5,122.02,106.81,114.25,79.39,104.75,13.22,12.45,9.25,77.92,25.68
2016-01-11 21:00:00,191.84,104.21,103.25,55.1,29.5,121.93,106.82,114.27,79.38,104.65,13.2,12.45,9.26,77.97,25.68
2016-01-11 22:00:00,191.9,104.25,103.32,55.01,29.5,,,,79.38,,,,9.28,78.0,
2016-01-11 23:00:00,192.42,104.52,103.61,,,,,,,104.7,,,9.33,78.0,
2016-01-12 00:00:00,192.41,104.57,103.64,,,,,,,,13.22,,9.33,,
2016-01-12 09:00:00,192.6,104.68,103.63,,29.51,121.78,,,,,,,9.25,,25.7
2016-01-12 10:00:00,193.53,104.97,104.03,55.35,29.66,,,,,104.45,,,9.36,,
2016-01-12 11:00:00,193.25,105.0,103.82,,29.62,,,,,104.39,,,9.33,,
2016-01-12 12:00:00,193.85,105.45,104.21,,29.71,121.72,,,79.86,104.0,13.18,,9.35,,
2016-01-12 13:00:00,193.92,105.43,104.03,55.63,29.71,121.97,,,79.97,104.16,13.19,,9.52,,25.76
2016-01-12 14:00:00,193.97,105.79,104.54,55.55,29.78,122.36,106.76,114.355,79.78,103.85,13.1399,12.5,9.39,77.63,25.71
2016-01-12 15:00:00,193.05,105.35,103.96,55.23,29.6472,122.96,106.99,114.4799,79.525,104.12,13.14,12.37,9.13,77.58,25.79
2016-01-12 16:00:00,192.52,105.07,103.21,55.18,29.58,123.31,107.1561,114.53,79.445,103.92,13.125,12.2799,9.0,77.255,25.751
2016-01-12 17:00:00,191.75,104.62,102.45,55.08,29.465,123.55,107.22,114.62,79.44,103.92,13.13,12.32,8.9752,77.16,25.7401
2016-01-12 18:00:00,191.87,104.6,102.38,55.08,29.42,124.03,107.415,114.77,79.3825,103.99,13.14,12.33,8.98,77.22,25.72
2016-01-12 19:00:00,192.84,105.275,102.89,55.295,29.535,124.01,107.37,114.71,79.465,104.2519,13.165,12.35,9.0925,77.13,25.72
2016-01-12 20:00:00,193.62,105.57,103.75,55.4,29.56,123.74,107.27,114.53,79.5,104.23,13.15,12.37,9.17,77.36,25.71
2016-01-12 21:00:00,192.8,105.16,103.25,55.3,29.46,123.95,107.26,114.53,79.44,104.08,13.14,12.37,9.09,77.38,25.72
2016-01-12 22:00:00,192.84,105.1,103.25,,29.4,,,114.53,79.4,,13.11,,9.12,,
2016-01-12 23:00:00,193.27,105.39,103.37,,,,,,,,,,9.13,,
2016-01-13 00:00:00,193.95,105.78,103.75,,29.59,,,,,103.88,13.15,,9.14,,
2016-01-13 09:00:00,194.51,106.13,104.11,,29.89,,,,,103.46,,,9.28,,
2016-01-13 10:00:00,194.52,106.22,103.9,,,,,,,,,,9.27,,
2016-01-13 11:00:00,194.11,105.95,103.9,,29.83,,,,,,,,9.23,,
2016-01-13 12:00:00,194.05,105.89,103.63,55.8,29.84,,,,,103.56,,,9.24,,25.79
2016-01-13 13:00:00,194.55,106.07,103.95,55.85,29.9,123.6,,,79.68,103.49,13.2,,9.27,77.38,25.74
2016-01-13 14:00:00,194.09,105.65,103.7,55.72,29.875,123.395,107.1601,114.59,79.345,104.11,13.425,12.4417,9.3299,77.47,25.73
2016-01-13 15:00:00,193.66,105.34,103.26,55.5,29.835,123.63,107.2401,114.71,79.28,104.18,13.4701,12.3631,9.1399,77.945,25.74
2016-01-13 16:00:00,192.5,104.61,102.3299,55.3,29.68,124.245,107.45,114.9,79.18,104.46,13.505,12.31,9.01,77.745,25.71
2016-01-13 17:00:00,191.74,104.15,101.82,55.12,29.57,124.04,107.3989,114.8,79.1,104.369,13.51,12.325,9.07,77.45,25.73
2016-01-13 18:00:00,190.35,102.98,100.94,54.81,29.41,124.57,107.6,114.88,78.954,104.51,13.51,12.27,8.97,77.06,25.73
2016-01-13 19:00:00,189.34,102.5,100.515,54.64,29.32,124.85,107.66,114.909,78.89,104.65,13.48,12.264,8.99,76.477,25.69
2016-01-13 20:00:00,188.84,101.9,100.39,54.55,29.25,124.99,107.7,114.89,78.68,104.73,13.48,12.29,9.09,76.24,25.68
2016-01-13 21:00:00,188.86,102.0,100.47,54.55,29.3,123.93,107.66,114.88,78.6,104.6,13.48,12.3,9.05,76.04,25.68
2016-01-13 22:00:00,188.93,101.95,100.37,54.56,29.33,124.4,,,,104.75,13.47,,9.05,,
2016-01-13 23:00:00,188.85,101.98,100.15,,,124.75,,,78.6,104.99,13.47,,9.07,,25.74
2016-01-14 00:00:00,188.86,101.95,100.15,,29.23,124.75,,,,104.73,13.48,,9.04,,
2016-01-14 09:00:00,189.18,102.09,,,29.39,,,,,,,,9.08,,25.83
2016-01-14 10:00:00,188.63,101.77,100.31,54.55,29.25,,,,,,13.44,,9.07,,25.69
2016-01-14 11:00:00,188.61,101.66,100.36,,29.12,,,,,,,,9.08,,25.65
2016-01-14 12:00:00,189.54,102.24,100.89,,29.25,124.25,,,,103.85,13.31,,9.1,,25.69
2016-01-14 13:00:00,189.79,102.4,101.03,54.69,29.28,124.47,107.5,,78.65,103.72,13.22,12.3,9.08,76.27,
2016-01-14 14:00:00,187.94,100.91,99.43,54.42,29.1,124.93,107.77,114.795,78.345,104.11,13.16,12.21,9.04,76.02,25.65
2016-01-14 15:00:00,190.835,102.91,101.09,54.87,29.45,124.15,107.5275,114.68,78.79,103.55,13.145,12.32,9.24,76.13,25.78
2016-01-14 16:00:00,190.94,103.21,100.85,54.91,29.45,124.24,107.57,114.69,78.645,103.53,13.155,12.2999,9.19,76.1163,25.745
2016-01-14 17:00:00,191.1,103.41,101.12,55.05,29.49,123.9,107.42,114.48,78.68,103.115,13.18,12.28,9.2,76.07,25.74
2016-01-14 18:00:00,192.231,104.26,102.0531,55.3,29.61,123.45,107.3,114.36,78.775,102.65,13.14,12.36,9.33,76.16,25.75
2016-01-14 19:00:00,192.95,104.85,102.62,55.44,29.71,123.78,107.45,114.41,78.85,102.99,13.185,12.345,9.25,76.56,25.7446
2016-01-14 20:00:00,191.89,104.06,101.74,55.25,29.63,123.83,107.49,114.31,78.94,103.02,13.19,12.33,9.23,76.1278,25.73
2016-01-14 21:00:00,191.77,103.73,101.64,55.28,29.67,123.83,107.49,114.39,78.95,103.09,13.19,12.33,9.22,76.09,25.75
2016-01-14 22:00:00,191.84,103.77,101.66,55.26,29.6,,,,,,,,9.23,,
2016-01-14 23:00:00,192.25,104.0,101.84,55.5,29.62,123.81,,,,103.0,,,9.21,,
2016-01-15 00:00:00,191.83,103.78,101.8,,29.6,,,,78.81,,13.2,,9.15,,
2016-01-15 09:00:00,188.9,102.17,100.1,54.61,28.86,,,,,103.63,,,8.8,,
2016-01-15 10:00:00,188.59,101.8,100.0,,28.73,124.64,,,,103.5,13.16,,8.78,,
2016-01-15 11:00:00,188.94,102.09,100.1,54.0,28.76,,,,,103.5,,,8.8,,
2016-01-15 12:00:00,189.05,102.17,100.17,53.94,28.79,124.86,,,78.28,103.75,13.2,12.14,8.77,,25.71
2016-01-15 13:00:00,187.55,101.13,99.3,53.71,28.55,125.34,,,77.82,104.65,13.42,,8.81,75.0,25.6
2016-01-15 14:00:00,187.55,101.13,99.2,53.59,28.514,125.57,108.14,114.27,77.76,104.645,13.41,12.125,8.812,74.95,25.58
2016-01-15 15:00:00,187.58,100.795,98.813,53.56,28.505,125.46,108.04,114.33,77.65,104.31,13.26,12.12,8.7673,75.06,25.62
2016-01-15 16:00:00,187.18,100.61,98.55,53.44,28.39,125.64,108.03,114.45,77.59,104.28,13.3239,12.1099,8.744,75.429,25.61
2016-01-15 17:00:00,186.68,100.37,98.42,53.2825,28.28,125.74,108.06,114.16,77.6411,104.3,13.24,12.0501,8.715,75.12,25.63
2016-01-15 18:00:00,187.16,100.685,99.0375,53.26,28.37,125.57,107.9899,114.15,77.78,104.24,13.26,12.0535,8.735,75.275,25.6301
2016-01-15 19:00:00,188.2089,101.2,100.023,53.479,28.51,125.55,107.97,114.0999,77.855,104.14,13.24,12.06,8.79,75.63,25.7085
2016-01-15 20:00:00,187.78,100.84,100.11,53.25,28.45,125.77,108.01,114.14,77.92,104.09,13.235,12.07,8.79,75.58,25.705
2016-01-15 21:00:00,188.23,101.21,100.33,53.51,28.61,125.46,107.96,114.14,77.98,104.14,13.26,12.065,8.8,75.64,25.68
2016-01-15 22:00:00,188.33,101.03,100.27,53.5,28.62,125.75,,,,,13.2599,,8.76,,
2016-01-19 09:00:00,190.68,102.7,101.36,53.95,29.27,,,,,104.35,13.44,,8.81,,
2016-01-19 10:00:00,190.92,102.65,101.52,,29.34,,,,,104.13,,,8.88,,
2016-01-19 11:00:00,191.23,102.85,101.65,54.31,29.42,124.75,,,,103.93,13.38,,8.97,,
2016-01-19 12:00:00,190.74,102.62,101.48,,29.34,124.68,,,77.93,103.85,13.38,,8.86,,25.77
2016-01-19 13:00:00,190.6,102.48,101.45,54.34,29.33,125.05,107.75,,,103.86,13.39,,8.79,76.09,25.77
2016-01-19 14:00:00,189.05,101.74,100.2757,53.99,28.97,125.38,107.87,113.93,77.72,103.91,13.38,12.001,8.59,76.1655,25.76
2016-01-19 15:00:00,188.71,101.53,99.65,53.935,28.96,125.33,107.835,113.8996,77.74,103.91,13.395,12.06,8.6622,75.61,25.76
2016-01-19 16:00:00,188.9,101.425,99.79,54.0499,29.0,125.64,107.91,114.05,77.71,103.98,13.42,12.091,8.71,75.915,25.74
2016-01-19 17:00:00,188.2276,101.11,99.26,53.839,28.97,125.75,107.98,114.0,77.7301,104.2136,13.45,12.0535,8.625,75.86,25.7
2016-01-19 18:00:00,187.83,100.86,98.74,53.76,28.8672,125.84,107.99,114.0099,77.66,104.27,13.4304,12.01,8.52,75.98,25.7
2016-01-19 19:00:00,186.69,100.2,98.07,53.45,28.716,125.75,107.96,113.77,77.48,104.0337,13.35,11.955,8.4601,75.79,25.71
2016-01-19 20:00:00,188.02,101.06,98.8,53.76,28.87,125.36,107.87,113.64,77.6,103.995,13.36,11.97,8.49,75.98,25.73
2016-01-19 21:00:00,187.73,101.09,98.66,53.75,28.85,125.18,107.85,113.65,77.64,103.98,13.35,11.97,8.47,75.87,25.76
2016-01-19 22:00:00,187.67,101.07,98.9,,,,,,77.5,,13.33,,8.47,,
2016-01-19 23:00:00,188.2,101.34,98.9,,28.86,125.5,,,77.51,104.05,13.33,,8.49,,
2016-01-20 00:00:00,187.28,100.92,98.6,,28.86,,,,,104.45,13.39,,8.42,,25.77
2016-01-20 09:00:00,184.5,99.17,96.9,53.08,28.02,126.38,,,,104.7,,,8.3,,
2016-01-20 10:00:00,184.18,98.92,96.79,52.33,,126.99,,,,104.68,,,8.27,,
2016-01-20 11:00:00,184.5,99.17,96.91,,28.07,126.94,,,,104.63,,,8.26,,
2016-01-20 12:00:00,184.5,99.17,96.95,52.27,28.04,127.15,,,,105.43,13.49,,8.28,,
2016-01-20 13:00:00,185.03,99.53,97.44,52.62,28.16,126.65,,113.5,76.96,105.06,13.41,11.85,8.36,75.97,25.76
2016-01-20 14:00:00,184.149,98.74,96.49,52.33,28.0,127.29,108.51,113.87,76.92,105.34,13.439,11.7901,8.17,74.19,25.71
2016-01-20 15:00:00,182.34,97.79,95.38,51.81,27.78,127.655,108.67,113.82,76.52,105.43,13.41,11.7701,8.07,72.9201,25.73
2016-01-20 16:00:00,182.468,98.1501,95.8302,51.84,27.775,127.4968,108.59,113.82,76.235,105.5565,13.44,11.75,8.02,73.11,25.71
2016-01-20 17:00:00,182.6401,98.4,96.38,51.86,27.83,127.66,108.6949,113.8525,76.05,105.78,13.475,11.76,8.0128,72.74,25.6911
2016-01-20 18:00:00,184.11,99.8048,97.82,52.17,28.0,127.11,108.49,113.8725,76.5,105.67,13.48,11.79,8.0599,73.3501,25.72
2016-01-20 19:00:00,184.48,99.85,98.4702,52.305,28.08,126.85,108.42,113.59,76.9,105.56,13.51,11.8512,8.225,73.64,25.75
2016-01-20 20:00:00,185.79,100.77,99.18,52.54,28.25,126.7,108.37,113.81,77.12,105.38,13.48,11.88,8.235,73.89,25.75
2016-01-20 21:00:00,185.77,100.77,99.09,52.65,28.3,126.82,108.41,113.79,77.13,105.31,13.49,11.87,8.14,73.68,25.77
2016-01-20 22:00:00,186.07,100.86,99.2,52.55,,126.75,,113.8,77.13,105.27,13.5,,8.15,73.8,25.75
2016-01-20 23:00:00,186.6,101.24,99.32,,28.3,126.5501,108.29,,,105.47,13.5,11.87,8.2,,
2016-01-21 00:00:00,187.12,101.54,99.7899,,,,,,,105.02,13.51,,8.21,,
2016-01-21 09:00:00,185.1,100.02,98.51,,28.03,,,,,,,,8.07,,
2016-01-21 10:00:00,185.59,100.42,99.0,,28.1,,,,76.78,,13.38,,8.09,,
2016-01-21 11:00:00,185.19,100.44,98.8,52.06,28.1,,,,76.8,,,,8.04,,
2016-01-21 12:00:00,185.75,100.78,98.9,51.98,28.14,,,,76.85,105.37,13.41,,8.06,,
2016-01-21 13:00:00,186.74,101.4,99.54,52.3,28.32,127.24,,,77.33,105.02,13.29,,8.08,,25.91
2016-01-21 14:00:00,185.11,100.095,98.73,52.035,28.075,127.11,108.59,113.88,77.09,104.89,13.27,11.82,8.1,73.75,25.8399
2016-01-21 15:00:00,186.88,101.29,99.31,52.54,28.31,126.73,108.43,113.78,77.66,104.73,13.25,11.85,8.16,74.48,25.841
2016-01-21 16:00:00,188.16,101.95,100.35,53.01,28.59,126.13,108.26,113.77,77.8499,104.695,13.315,12.07,8.575,74.95,25.8
2016-01-21 17:00:00,188.12,101.9,100.119,53.04,28.625,126.01,108.16,113.63,77.625,104.77,13.4001,12.035,8.61,75.09,25.79
2016-01-21 18:00:00,187.27,101.36,99.58,52.88,28.55,126.11,108.23,113.565,77.495,105.31,13.454,12.03,8.55,74.53,25.73
2016-01-21 19:00:00,187.36,101.42,99.745,52.885,28.51,125.92,108.17,113.47,77.435,105.29,13.43,12.038,8.558,74.56,25.73
2016-01-21 20:00:00,186.68,100.88,98.96,52.92,28.36,125.83,108.13,113.49,77.63,105.48,13.46,12.04,8.55,74.34,25.71
2016-01-21 21:00:00,186.66,100.83,98.86,52.84,28.4,125.6,108.11,113.47,77.78,105.37,13.42,12.04,8.57,74.33,25.75
2016-01-21 22:00:00,186.38,100.7,98.79,52.92,,,,,,,13.46,,8.56,,
2016-01-21 23:00:00,186.92,101.0,98.87,,,,,,,,13.45,,8.6,,
2016-01-22 00:00:00,186.97,101.1,98.98,,,125.61,,,,105.49,13.46,,8.58,,
2016-01-22 09:00:00,189.03,102.43,100.34,53.88,29.06,125.5,,,,104.8,13.44,,8.84,,
2016-01-22 10:00:00,189.2,102.46,100.49,,29.16,,,,,,,,8.86,,
2016-01-22 11:00:00,189.24,102.63,100.6,,29.2,,,,,105.05,13.49,,8.94,,
2016-01-22 12:00:00,189.34,102.69,100.62,,29.19,124.8,,,,105.03,13.48,,8.94,,
2016-01-22 13:00:00,189.1,102.53,100.37,54.15,29.15,125.46,107.57,,78.1,104.74,13.45,,8.87,,
2016-01-22 14:00:00,190.24,103.2,101.468,54.41,29.275,124.71,107.68,113.47,78.62,104.84,13.5035,12.33,9.0492,75.98,25.8
2016-01-22 15:00:00,189.5,103.03,100.48,54.25,29.16,124.99,107.79,113.49,78.36,105.23,13.59,12.27,8.99,75.67,25.79
2016-01-22 16:00:00,189.09,102.88,100.391,54.14,29.08,125.34,107.91,113.55,78.255,105.11,13.41,12.295,9.06,75.841,25.8
2016-01-22 17:00:00,189.9361,103.38,100.945,54.3125,29.15,125.189,107.8461,113.5543,78.42,105.01,13.4,12.31,9.08,76.0,25.82
2016-01-22 18:00:00,190.41,103.56,101.27,54.445,29.225,125.28,107.86,113.6,78.57,104.83,13.375,12.35,9.18,76.46,25.858
2016-01-22 19:00:00,190.28,103.55,101.02,54.39,29.17,125.45,107.95,113.6958,78.715,104.92,13.3659,12.3642,9.2,76.37,25.869
2016-01-22 20:00:00,190.49,103.76,101.36,54.47,29.33,125.36,107.88,113.56,78.84,105.01,13.38,12.39,9.27,76.39,25.86
2016-01-22 21:00:00,190.45,103.66,101.06,54.35,29.3,125.28,107.95,113.54,78.82,105.02,13.37,12.4,9.26,76.41,25.86
2016-01-22 22:00:00,190.5,103.66,101.2,,29.3,125.01,,,,,13.38,,9.29,,
