Date,tsmom_12m,tsmom_ensemble,xsec_momentum,green_line_200d,str_reversal_5d,low_vol_xsec,turn_of_month,bench_6040,spy
2012-04-30,-0.0008224341942299364,-0.0011932025830270674,0.00020967480058690428,-0.0011213815938968964,-0.0012434558849003146,-0.00012066408098443783,-0.0010098169051731356,-0.0018815122253234228,-0.0037042603346559844
2012-05-01,-0.00019443495311412002,0.0012752173475005736,-0.00045049513679034205,0.0016412048463316155,-0.0017757080404080432,0.00043083271205442895,0.0011030999660167063,0.003004242659006628,0.006219975655828325
2012-05-02,0.0027085545617359743,0.0009055245388325178,0.0021163987538901567,2.2480583410642836e-05,0.0012133186952743597,0.0010953468557804802,1.5816678102573498e-05,-0.0010307747132114018,-0.002983883472375437
2012-05-03,0.0015923541106044258,-0.001262746749413239,0.0014126533737917914,-0.0031213889031276054,0.004526576707212098,0.0015124334237096942,-0.004428437024684336,-0.004613560068953126,-0.00762571043789062
2012-05-04,0.0028133801466254703,-0.003400515702843506,0.002005351849429466,-0.006685686319360879,0.0068685850046570724,0.0008060598668318594,-0.005320938967353168,-0.008102474788100777,-0.016157887752443867
2012-05-07,0.0008495916549038055,0.0009185563077937417,0.0005813775151452217,0.0010605206678233978,-0.0005493718972236271,0.00011196846969333869,-0.0004514656846586906,0.0003243101979342189,0.0007297954738547663
2012-05-08,0.0017108051223691711,0.0005923153009347616,0.0012643764037139165,-0.00026663130450566084,-0.0044424640258322965,0.002464673959557302,0.0,-0.001500067733069743,-0.00401137582224842
2012-05-09,0.000949747478604754,-0.0010695249219113247,0.00014797832823769153,-0.002779720997587593,-0.0025851498189590283,0.0010944826342824728,0.0,-0.0032205117286917993,-0.005932212249041169
2012-05-10,-0.0009187483241701494,-0.00024215301676079848,-0.0010962210419559525,-0.00010633682404543297,0.001096769276939754,-0.0008332755019042327,0.0,0.0006733640412506679,0.0020631303629290443
2012-05-11,0.0028272492110906636,0.0007728388305451639,0.002472684306226427,6.858100253318673e-05,-0.00371867878211123,0.0016691876727623143,0.0,-0.0004892224620428375,-0.0030146101381440804
2012-05-14,0.002403898070123425,-0.0018620358803736541,0.001519029511960028,-0.0040320878722904675,-0.005522780135955394,0.0020304769115575775,0.0,-0.004870559450362032,-0.011061086190776614
2012-05-15,0.0006809839930541478,-0.0005497701995006289,-0.0009045892735745837,-0.0022034166899749007,-0.004114017865854929,0.0018108585417969036,0.0,-0.003332583601153316,-0.0057416732578482454
2012-05-16,0.0001369649787208659,-0.0016972452275488248,-0.00029994840521942157,-0.0029830881842074397,-0.004460659359723802,0.0009430699652575685,0.0,-0.001995324498338702,-0.0038244429839615623
2012-05-17,-0.0026009781571988745,-0.006726336541376451,-0.002426591994471127,-0.007950542027399036,-0.005185125003164118,-0.003340767591695417,0.0,-0.007403662743892924,-0.014830726488825219
2012-05-18,-0.0010943750383057699,-0.0033284567662491492,-0.00030896121764396314,-0.004375098094654064,-0.0013421781312374518,-0.0009076916478296656,0.0,-0.0053958869924989996,-0.008559296320479026
2012-05-21,9.185412736679245e-05,0.005282245861260312,0.0007051749505423556,0.00861081124127809,0.008727163118178888,-0.00039958577163206563,0.0,0.009269929975653879,0.017188533612387147
2012-05-22,0.0018594028811762227,-0.00028322960455646605,-0.0001621402115740046,-0.003229260353912796,-0.00048099586961666314,0.002385301298179471,0.0,0.00018632563888369962,0.0017425948608826847
2012-05-23,0.00274573568325373,0.0007732003393709758,0.0020497330119404913,-0.0002646928023475619,-0.00029145243002408924,0.001024334759138401,0.0,0.0013660645164225381,0.0005297603586897903
2012-05-24,-0.00019514292295618976,-0.00013865741470608963,-0.0009753468006590161,-0.0011426403545788573,-0.0003555483446819802,-0.00013257311193617727,0.0,0.00032013672686344026,0.001965203349316713
2012-05-25,0.0005085764669534655,-0.00046149439041621255,0.00024954208397976114,-0.0007236365584208607,-0.0019449945144211732,0.0002937600765057349,0.0,-0.0007866321926916606,-0.003244200627120941
2012-05-29,0.001287451810995569,0.004092061881097047,0.0014599078249920082,0.005813669459882925,0.0061795528808036675,0.0005775604107569626,0.0028983907542588123,0.0069316362009206765,0.01211214699272034
2012-05-30,0.004825409085691901,-0.0027549964870056034,0.0032718056469162766,-0.00601731175668023,-0.0004198723949868356,0.002371208403267985,-0.0032693183223698632,-0.004897241799691198,-0.014510521638283591
2012-05-31,0.0015366654480121816,7.084716967587803e-06,0.0014510280385556318,0.0002902984622187362,-0.0010705676117307474,-0.0010067307976577948,0.00015370866145099103,0.00023316554272692093,-0.0022008424776622793
2012-06-01,0.003954544177302944,-0.005668141995819827,0.00455374528889043,-0.009111298896118353,0.0048973166588396596,-0.0009833816896558263,-0.0044079610077055326,-0.011669845221424379,-0.02517680379434295
2012-06-04,-0.003158875164596023,-0.003611214318674038,-0.00325727041690231,-0.003346784643143313,0.002381223081442752,-0.002630465743808767,-0.0015139159643248776,-0.0025862744133814844,-0.000468263548612291
2012-06-05,-0.0005851160293216959,-0.0004518429012181688,-0.0005851160293216959,0.0002310510902831706,0.003570799072883199,-0.002079767668346966,0.0019274181333786612,0.0032184327408928404,0.007572357065196433
2012-06-06,-0.005978226729167066,-0.0059155710110167315,-0.005978226729167066,-0.0038635323435702133,0.0106183977840717,-0.005540933942301897,0.005972248045385241,0.01085903692320178,0.022468621310215875
2012-06-07,0.0013120305359305565,0.001982530684839319,0.0013120305359305565,0.0027480896690102513,-0.0013749960359943653,0.0029473483793576167,-0.00041926789249111966,0.0013302057886551478,0.0006060297590246844
2012-06-08,0.001499363625579543,0.001521178063879995,0.001499363625579543,0.0021413388478127796,0.0013815384532171082,0.0005895956710563547,0.0,0.00506777337210349,0.007951507296791727
2012-06-11,0.002801126273096654,0.002473632220474104,0.002801126273096654,0.0012604734766419577,-0.006944676305219566,0.0025176856500035063,0.0,-0.006544025598403546,-0.012697180006639108
2012-06-12,-0.0034819914964794394,-0.003917067551530689,-0.0034819914964794394,-0.0029483131885339048,-0.003570665668757291,-0.004157339144680359,0.0,0.004751208613782686,0.011490796150622984
2012-06-13,0.002486776490891438,0.002133191362396919,0.002486776490891438,0.001537567609108426,0.002278796882275181,0.0017092449829803449,0.0,-0.001719056765088611,-0.006394700934545083
2012-06-14,-0.001807119829445688,-0.0019403660367715585,-0.001807119829445688,-0.001113166168729628,-0.0009465486080915925,-0.0013711466768521908,0.0,0.005288505592140114,0.010600525691788931
2012-06-15,-0.00015148008365634916,3.382393496249533e-05,-0.00015148008365634916,0.0007816730252983336,-0.0023141303782304463,-0.0008349922915353004,0.0,0.007989259554257755,0.010227083431921136
2012-06-18,0.0014491870968387733,0.001244880637865217,0.0014491870968387733,0.0015891027925297933,-0.0012764513879875863,0.0002825502127520033,0.0,0.0010521439254401964,0.0019382603529605191
2012-06-19,-0.0035470603537077726,-0.0032467063071169927,-0.0035470603537077726,-0.002231609409630093,-0.0035804399107138693,-0.0025161789474122693,0.0,0.004438455563313326,0.00967255383718868
2012-06-20,0.0026367371637490847,0.002707093912837857,0.0026367371637490847,0.003086864639587678,0.002370104228624436,0.0014264060756969353,0.0,-0.0017877827378976808,-0.0016215929112959326
2012-06-21,0.005676729053683981,0.006857040053234877,0.005676729053683981,0.005553877121931724,0.010711521573308761,0.00663082527391963,0.0,-0.012609726072286054,-0.02243849541593701
2012-06-22,-0.002558216479493707,-0.0029292667284325667,-0.002558216479493707,-0.0021471775995115204,-0.002422716122440178,-0.001986969987651741,0.0,0.0028814587664340416,0.007701708438785815
2012-06-25,0.0029513280001867287,0.002270491432064906,0.0029513280001867287,0.0008301776010051072,0.0012306651095172643,0.0037629381829946285,0.0,-0.00742721446277681,-0.016034772301277478
2012-06-26,-0.0013228446170206343,-0.0007547443366567242,-0.0013228446170206343,-0.00024914351743526896,-0.00013612928656034015,-0.0003129891247690485,0.0,0.002127840200417408,0.0050259258787408445
2012-06-27,-0.0003962892304452431,-0.0003024965122853934,-0.0003962892304452431,0.00035658675768510594,0.0014999625935613156,0.00013323028423710192,0.0030270359953301802,0.005965685527799058,0.009016224900782133
2012-06-28,0.002359108757899915,0.0031452051115252906,0.002359108757899915,0.0030171351037428886,-0.0022248191115571674,0.0019406616581821284,-0.0015885021439478145,-0.0004165990698212329,-0.0028531907266298173
2012-06-29,-0.008924184500304204,-0.010271488041173005,-0.008924184500304204,-0.008729702917481846,0.012352160355874102,-0.008864815513934478,0.011024364327492788,0.013111523428786541,0.024926741100614214
2012-07-02,0.0020620838150014332,0.002326637055682499,0.0020620838150014332,0.0024018593390146776,0.0007742544013868806,0.0011083426053720153,0.0028519023429925583,0.0036633931337211045,0.0030120303257028525
2012-07-03,-0.0032320458091979944,-0.0031920067491288703,-0.003721887700948112,-0.003114457094125847,-0.006634123050488078,-0.00423337308894656,0.005226515165472834,0.002958024895150268,0.00659338560881384
2012-07-05,0.0028389415860935593,0.002690102756060862,0.003201676735431766,0.002664094763034478,0.003184528508209692,0.0032226194387414827,-0.00014506217454190795,-0.0016334658528740496,-0.004512241962179697
2012-07-06,0.0037975849508388704,0.0039011942765433227,0.004561561659790079,0.0035452355523469055,0.004959905240420883,0.004458374893741495,-0.0027906267871907987,-0.00429803296367941,-0.009503484210303115
2012-07-09,-0.0005049416797215848,-0.0006815335774492077,-0.00040407373126290496,-0.0010560907366625777,-0.0013961596594749537,-0.00045351050659025386,-0.0003982366847053602,0.0003512146052559561,-0.0012547463087175803
2012-07-10,0.0008734240153779418,0.001078773555993129,0.0015744234166728478,0.0007632901227738217,-0.0009986420532198028,0.00226356505632755,0.0,-0.005048454533181345,-0.008720078326450054
2012-07-11,-0.0007562689831157652,-0.0006964894430533244,-0.0007682363709064926,-0.0012266392407366481,-0.000878084257536968,-0.0004633568808479642,0.0,-0.00027750582544285864,0.0001488682568135946
2012-07-12,0.0015694989200881028,0.0013875216839933314,0.001958990193845609,0.0009530163218831105,-0.002627863436785601,0.0019809107519518925,0.0,-0.0019888132724722894,-0.0048450746296792024
2012-07-13,-0.0005957676248394823,-0.0007425823452135104,-0.001944542846864101,0.00023167288322336395,0.0014478225589000552,-0.002451822156933245,0.0,0.009737049139312236,0.016778082205353817
2012-07-16,-0.0004899493042614049,-0.0005076699390210271,-0.00030044250693322364,-0.0007891596326898159,-0.0011397731729193357,-0.00043573748113274037,0.0,-0.0005342410415447583,-0.0023573687980957825
2012-07-17,-0.0005535344364366964,-0.00034212972100238935,-0.0011055574876101296,0.00023003064436928535,0.0006010091659997112,-0.001559446312462168,0.0,0.0030955040680997743,0.006866887810954347
2012-07-18,0.0006830186656084814,0.0005006689821120194,8.758420112180341e-05,0.0017743345561230105,-0.0008294074624276365,0.00019332542717310995,0.0,0.004847657271095241,0.007406903856123748
2012-07-19,-0.0012420586581042984,-0.00131997120082302,-0.0014527083332037958,-0.001056882414474311,-0.0003320480133119542,-0.001254765214881116,0.0,0.0009859031770450776,0.0026203755137532703
2012-07-20,0.002300550765756159,0.0017608355824700883,0.003035951677559175,-9.51773573930842e-05,-0.0006091755300489174,0.0035400378002581204,0.0,-0.00391081963149682,-0.009148015733564496
2012-07-23,0.002526508018003311,0.0019319285912627322,0.0033394029524965695,0.0006005594345146349,0.0009325306372667197,0.0038326601954033097,0.0,-0.0054090699096893,-0.010112002216922877
2012-07-24,0.001071212778209138,0.0008139454651808977,0.0017614935623491428,-0.0006733695467578591,-0.001762007929623436,0.0018250453958780256,0.0,-0.004385745611642644,-0.008586744145323344
2012-07-25,-0.0008981754045948415,-0.0008903557518437572,-0.0009161692281812492,-0.0015705718787683562,0.0014541346224111005,-0.00042404403205087757,0.0,0.0003527980083602334,0.0002238340728621946
2012-07-26,-0.0012608536392349932,-0.000956053465997651,-0.0025870787412022008,0.0005851506782576186,0.0036827307528640146,-0.002752991597911241,0.0,0.00866085184066141,0.01649757010675823
2012-07-27,-0.0028543255918015388,-0.0025491580528293548,-0.004336113663741594,-0.0004709928992412499,0.004820057282275154,-0.005083209216893256,0.002640318010576151,0.00817465467673588,0.018432694844885855
2012-07-30,0.0011046696724768253,0.0009359852406287297,0.0011046696724768253,0.0008756411660394113,-0.001289017389035945,0.0008347530874343214,0.0014699018596579419,0.001287484350517243,0.0
2012-07-31,0.00177184856012434,0.0017305291971255188,0.0023341311506635204,0.0013234582184830216,0.0013175232992092547,0.0018954407290155515,-0.0016876447260598315,-0.003500149347611225,-0.006994511296362971
2012-08-01,0.00028981989237470383,0.00030684924925162573,0.0003598820104043503,-2.4577623745291655e-05,0.0010405826692911964,0.0008146611394408051,-0.0011691488030315875,-0.0019820071643742,-0.0008715373448350272
2012-08-02,0.0018218981578572047,0.0022773357678801554,0.002048196094356323,0.002065838365108033,0.0031600132059781826,0.0016566863399662107,-0.0017917289630136374,-0.0031860742795568834,-0.006904363693587379
2012-08-03,-0.004222613201372869,-0.006230383081017757,-0.005766613387681743,-0.005766613387681743,-0.009224241644389205,-0.006947899654514135,0.0044861730560885,0.009808077575070183,0.01983330126411098
2012-08-06,-0.00045135021536884493,-0.0010157102367510887,-0.0009540333677777144,-0.0009540333677777144,-0.001805757060198233,-0.001031870434706142,0.0017465829641620046,0.0014209412313903602,0.0019377580472348388
2012-08-07,-0.002725217123340578,-0.0034468220605977464,-0.0033139656196674587,-0.0033139656196674587,-0.0014328038579073566,-0.003027091733874499,-0.00038300217667312135,0.0009062301065920764,0.005013337294103248
2012-08-08,-0.0009537606888629434,-0.0009114725332333505,-0.0008565370892327272,-0.0008565370892327272,0.00022350622644058373,-0.0002215329959331899,0.0,0.0001709269455950845,0.001211694963695109
2012-08-09,-0.00037534541709022,-0.0006737044303485982,-0.0006837264628565861,-0.0006837264628565861,-0.0001462812017509689,-0.00040237146301349105,0.0,0.00021562192360149443,0.0008540834793213659
2012-08-10,0.0007924873631494693,0.0008849016604587475,0.0010186565446107776,0.0010186565446107776,0.00014537736308930377,0.0009691291438358552,0.0,0.0021328446769525392,0.0016355272235417662
2012-08-13,0.0008628147949732327,0.00089118027578872,0.0009682220386117649,0.0009682220386117649,0.00010332106352805923,0.0002707280268161328,0.0,-0.0005575474549468495,-0.0004968392624844498
2012-08-14,-0.0018611386576297695,-0.001772540357984939,-0.001706904967782009,-0.001706904967782009,-0.0024983588604436677,-0.0020075781382382194,0.0,-0.0018791158627985641,0.0001419950252681268
2012-08-15,-0.0018665567380983688,-0.002336004251474734,-0.0024362679369373296,-0.0024362679369373296,-0.0028791195047624283,-0.002702335549499404,0.0,-0.0013294133800780816,0.0011365588871325993
2012-08-16,-0.0013443776194510888,-0.0022725188062141127,-0.002022025134399888,-0.002022025134399888,-0.0014922145792960234,-0.0029493688017954624,0.0,0.0034540328478652963,0.007378797259842251
2012-08-17,0.0010646939500657138,0.0006227634250031593,0.0006095960401987345,0.0006095960401987345,-0.0002967666426518424,0.0003600736402223333,0.0,0.001290252050702545,0.001337533153182413
2012-08-20,-0.0004952460283028331,-0.00043591506977852274,-0.0003525150473663973,-0.0003525150473663973,0.001504936381622274,2.6030071655167998e-05,0.0,0.000267472978780825,7.06697149281954e-05
2012-08-21,-0.0013900185631434102,-0.001189868286342246,-0.0013503200758855699,-0.0013503200758855699,-0.0011084296725215959,-0.00045831189751727804,0.0,-0.0014777032414158729,-0.003024491106266791
2012-08-22,0.0007083355034287228,0.000808387350847714,0.0010184369312889676,0.0010184369312889676,0.0011612411127515378,0.0016135177958186164,0.0,0.0033606320358403607,0.000423490580628183
2012-08-23,-0.0007439285509900105,-2.8318750459735908e-05,-0.0002885646829463907,-0.0002885646829463907,0.001320429810025544,0.0011570722862650734,0.0,-0.00420195281280511,-0.008179469181880283
2012-08-24,0.0014138595936518123,0.0009881560414389738,0.0012368545852630194,0.0012368545852630194,-0.0009695709242934149,0.0005978316050305921,0.0,0.0034400614834333874,0.006042793502840427
2012-08-27,0.0016298851426774826,0.0014584454594525655,0.0014373424558788948,0.0014373424558788948,0.001120373983186006,0.000808872611117762,0.0,0.0011660318274959282,0.00021211937082910026
2012-08-28,-0.00010773797096488963,-0.00027816576414965005,-0.00040375232120236696,-0.00040375232120236696,-0.001495197682828048,-0.0005260910490177208,0.0,-0.00044565239716425336,-0.0009893826738663902
2012-08-29,0.0006279627868186389,0.0004740723545771908,0.00042887732367734137,0.00042887732367734137,0.0007057010135517391,-5.31070605132101e-05,-0.0014969332758105543,0.00020823070769462323,0.0007780781051187624
2012-08-30,0.0006953744916076168,0.0015537798666699586,0.0013384129333240547,0.0013384129333240547,-0.0019044964440252127,0.0021726154356819733,-0.001713621240344432,-0.0035849602452823204,-0.007207590766607486
2012-08-31,-0.0006744408345031116,-0.00113450223005429,-0.0009390498379961345,-0.0009390498379961345,-0.004656193961120258,0.00015399645145579613,0.006909937139805626,0.005447448675094968,0.0047687712296276
2012-09-04,7.140059983272123e-06,-0.00047107714348757,-0.0007834502821970116,-0.0007834502821970116,-0.0003813434854590135,-0.001112272645134482,0.0002528029971810837,-0.001467901124528792,-0.0009210724240478196
2012-09-05,-0.00016843265492083034,-0.0005240412623864205,3.628319945929415e-05,-0.0008966706839700344,0.0001931389984072243,-3.632612611959687e-05,-0.0009978667908384733,-0.0006578349547167406,-0.0008505376622933714
2012-09-06,0.0006086707281945389,0.001250754850262043,-0.00019583566646240696,0.0025023813399257986,0.002952388940930788,-0.005501276613290884,0.00312279136876352,0.009451356401285648,0.020296917206723997
2012-09-07,-0.002245249154782492,0.0005308372514086993,-0.002116732034533583,0.0035454530565878265,-0.0022733168077801336,-0.002699729216697604,0.00386064785257437,0.0028562053264751695,0.0038945202306130966
2012-09-10,-0.0004306277970301251,-0.0013037957160096634,-0.00042514083502736676,-0.0021219944011807448,-9.973110794661729e-06,0.0014007051312059367,-0.000449088416537902,-0.003223569836497586,-0.005681501128293909
2012-09-11,-0.00027434355416019747,0.00042725564877821613,1.8742328254211225e-05,0.00150215490769239,-0.003630123645237944,-0.00127473243831186,0.0,0.0009317143852007435,0.0027874421818909756
2012-09-12,-0.0006851382578501681,-0.0006401930849464789,-0.0008858510478440121,-0.0003921356912459924,-0.002998638579187166,-0.001985894232251006,0.0,3.4367751003072655e-05,0.0033351460890505003
2012-09-13,0.0009765029308900934,0.003682886707875136,0.0005416218341087453,0.0064711208300187095,-0.00636578006901662,-0.0021646755470125286,0.0,0.010297756546982261,0.015236419581180938
2012-09-14,-0.002942704403543225,-0.0023099750693421966,-0.0030886566379703653,-0.0013773953450383516,-0.006080445512232018,-0.005564906378851504,0.0,-0.0010943843107377397,0.0044348378556369195
2012-09-17,0.002358400306750692,0.0010261675221059808,0.003679979840712368,-0.0005205853841653647,0.003848301150957645,0.003760742847829315,0.0,-0.001211953603242244,-0.003396331140568587
2012-09-18,-0.00030195440317755444,0.0004155281515745104,-0.0003818358462225696,0.0007705849453075349,-0.00030733395491698546,0.0012114555922070433,0.0,0.0005204809221692753,-0.0008175075610996618
2012-09-19,0.00012282420265469484,0.00034463438844276566,0.0020752086625612344,0.001059951234159009,-0.0009464327247832676,0.0014488121278484452,0.0,0.0012614747774909673,0.0005454509510096628
2012-09-20,-0.0009641639940540718,-0.0013281680480100447,-0.0018145719518338909,-0.0019654089960812818,0.0033847510501900926,-0.0007466130001769517,0.0,0.0002646931765012184,6.835968839125073e-05
2012-09-21,0.00011086796050353892,0.0005080040182672922,0.000259146092398254,0.0009092684154838061,8.930295572036559e-05,0.00012176015020438356,0.0,0.0006061004243542945,-0.0004180197611630687
2012-09-24,0.0010865671828518306,0.00025888597522684734,0.0013915464042589675,-0.001047274704510736,0.0016959736688363447,0.0021440723340645246,0.0,-1.247195047548999e-05,-0.0015078219298980677
2012-09-25,-0.0017290552580184239,-0.0020676147722465572,-0.0011729050840356941,-0.0021458143293828355,-0.006915453852967578,0.0022622754625239707,0.0,-0.004901720253220597,-0.010642367623554194
2012-09-26,0.00016362110556443317,-8.636098905581711e-05,0.0010121856769042027,-0.0004195874528574233,-0.003739763636130499,0.002469938182270435,-0.0018310946143183866,-0.0017099765008613762,-0.005621141885423064
2012-09-27,0.0005173001153146821,0.002089416137224158,-0.0008012972605012365,0.0035915432236273376,0.005898506942286671,-0.0026702242929398687,0.005961570574114525,0.004806585671733909,0.009421439534543108
2012-09-28,-0.0012071521377025694,-0.0012229375704948767,-0.0006456779049280124,-0.001959782069134148,-0.0029881208380114453,0.001568284702818053,-0.0018359074537976625,-0.0027794621428569367,-0.004632436904761561
2012-10-01,-6.549135007963551e-05,0.0003176956355415102,-0.0003662563397375906,0.0007933464561827081,-0.00023277409818439092,-0.0009273586696999288,0.0011860197752613317,0.0023262365870323266,0.0026397264039168533
2012-10-02,0.00035055558607444023,0.00028241250468932365,0.0013945591865101013,0.0009291003924247083,0.0019263730140741471,0.0007087643723358747,0.00043696949614689413,0.00036544603952899375,0.0010391022285436424
2012-10-03,-0.001485366523684954,0.00018484627188468887,0.001795076364936791,0.0008383535542463732,0.0020157359124611603,0.003423720572597591,-0.0009514597404965959,0.0028552196997224224,0.004082861642894731
2012-10-04,0.004631160816906379,0.002573366701862581,0.0019202702342243504,0.0023445131825975143,0.0007837330166539202,-0.003341837236537341,0.0032051899304052925,0.0027164341051663316,0.007167867946386908
2012-10-05,-0.0031620141741734893,-0.0023390104663199357,0.0018140969973920653,-0.0021873850981446123,0.0026799790527082517,0.0009740465940782658,-0.0004957213836822916,-0.0017713484995964812,6.872542346081367e-05
2012-10-08,-0.0017154831633061378,-0.0012132063695703098,-0.003205057390443539,-0.0014969399027699047,-0.00201216660436583,0.0018753597947600302,0.0,-0.0007521023812602221,-0.003421337539199154
2012-10-09,-0.0034833794715352574,-0.0030487836985568168,-0.0046768789899126065,-0.005103585466370615,0.00011086898982280626,0.00026288138910947724,0.0,-0.0067476501232794465,-0.009887569478947755
2012-10-10,-0.0001792290650204795,-0.0002888133573237003,-0.0011416807966891523,0.0003784779531087911,-0.00019555168582995904,0.00045463403591286566,0.0,-0.0028625809588947782,-0.006379786399772769
2012-10-11,0.0032889492748944425,0.0019766198760866474,-0.000664248643618778,0.002543390383790596,0.0003607884012406448,-0.000699638065604996,0.0,0.000705162329900011,0.0005584434728593823
2012-10-12,-0.002115343202099855,-0.0014323811689942866,-4.5207271429676115e-05,-0.0016411766316643077,-0.0021121876600806644,0.001110911709889394,0.0,-0.0019302127198628004,-0.0032786024488015153
2012-10-15,0.0014102790394096214,0.0009875410828848728,0.002365639199296905,0.0014102790394096214,-0.00295066463163822,0.001180533038086253,0.0,0.005107824074017219,0.00832774212018128
2012-10-16,0.0032749567097880143,0.002405854753908824,0.004988204856346715,0.003060585201553396,0.003796878144482003,-0.0011153935110155685,0.0,0.004194250767753971,0.010133833620999289
2012-10-17,0.0005755792810687266,0.00023383099656097488,0.0035557657447255657,0.0006248650530087922,0.0035852223127630697,-0.0019877466306920458,0.0,0.0001942440954016962,0.00453451924463355
2012-10-18,-0.0024685811629553034,-0.0022530303216807377,-0.00032113312962676795,-0.002419258299329093,-0.0022352418297862903,0.0019615725867700045,0.0,-0.002269667303057221,-0.0025991309538463403
2012-10-19,-0.006771374476614229,-0.004996789097211524,-0.00576260155771655,-0.005570079895404071,-0.006309743678882805,0.0029184849817926895,0.0,-0.00831325980022204,-0.016664316763808862
2012-10-22,-0.0006097976840287278,-0.00018755462441313382,0.0022653275237659435,0.00013012234500468784,0.002907178338621985,-0.0010761041879580263,0.0,-0.0012589330262730237,0.000139470032768374
2012-10-23,-0.005896905475017828,-0.003645593282321899,-0.00473925402874785,-0.004312059272257128,0.0001055396262235063,0.0022880243751694394,0.0,-0.006417601974541643,-0.013876716104046172
2012-10-24,-0.0022765929927991593,-0.0016683054654240508,0.0012231131168333868,-0.0016803331723651235,-0.002104139099529753,-1.379501938801169e-05,0.0,-0.0025532352948430593,-0.0028279849553609626
2012-10-25,0.0008484985087962717,0.0006213288744749878,0.0017199442001535887,0.0005826124561805674,-0.0002671474407789046,-0.0014150831887705848,0.0006259098293964127,0.000288446060099323,0.002907289471763219
2012-10-26,0.0009358661856395278,0.0009955685989478124,-0.0036089511069557372,0.0009182238899049772,0.003394969160411347,0.0001908339291084465,0.0007287169702803767,0.002208216150837084,-0.0005651326495141884
2012-10-31,0.0025675893516037785,0.0018965254726516848,-0.0004258673310019974,0.0025852260975745634,0.000684842522494713,0.0015137983305494006,0.00218474425208538,0.0016381042663293323,0.0
2012-11-01,0.0017352507226574346,0.0009730465354105893,0.004077351531758748,0.0012412765368612247,0.0040138302495886175,-0.002196227444960655,0.0026074558881872528,0.005483734256569183,0.010469935205378533
2012-11-02,0.0017423410877406146,-0.0026156923194648376,0.00039438868030128836,-0.0044362822690851835,-0.006996386781003104,0.0044342640588930365,-0.0057282013089716205,-0.005000199280531658,-0.008891579187735532
2012-11-05,7.61723230187283e-05,0.0006483185070825674,-0.0014620380288309011,0.0004130582751671317,0.0005158238343624724,-0.0013262500278751687,0.002210455769055305,0.002195656012279246,0.0020484927974344647
2012-11-06,-0.003121976717316322,7.41508430130956e-05,-0.0023849407850284514,0.0009874494360856971,0.003955235874356755,-0.004010276757734557,0.004014235638428334,0.0028783067897797388,0.007825339465339365
2012-11-07,-0.002044158634499693,-0.002481748442290856,-0.0030833264975772927,-0.00267887575146984,-0.0009072019762513929,0.0015432370953440953,-0.0005188988735449562,-0.010245978297963188,-0.02266399728315216
2012-11-08,-0.004761768911968212,-0.0021185919933735496,-0.004747618854109574,-0.0026855712770314996,0.0029691557447483414,-0.002574820789359429,0.0,-0.005441675323124806,-0.012024114012651466
2012-11-09,-0.0007907021166658388,-0.0005755308144223715,-0.0015178667498303546,-0.0011466700857496685,0.0003833188351130062,-0.0015445193954811021,0.0,0.0005584270952697868,0.0008693230725687062
2012-11-12,0.0007555484528384422,0.00020064682849082894,0.00017616166141668776,8.107289613331863e-05,-0.0007170344914881285,0.0003707577750939042,0.0,0.0007353106750942473,0.0007967183913866194
2012-11-13,-0.0010790571570023836,-0.0009608470635099259,-0.0008031185672836757,-0.0014782717693390352,-0.002622613292312657,0.0005741793041426813,0.0,-0.0016053679867956913,-0.003472135970638668
2012-11-14,-0.006188072079485103,-0.0031749297865363703,-0.004810134083539195,-0.005609583546172429,-0.0051711917210484236,-0.0027312858716631583,0.0,-0.007988888922610893,-0.013498500377275513
2012-11-15,-0.00015874420355560005,-0.00035869010207734836,-0.00034970639353653753,-0.0010855839747459623,-0.0003497536361768134,-0.000232818996869008,0.0,-0.0011988416238836175,-0.0016921788935025939
2012-11-16,0.0019737806037979926,0.0006503466197812545,0.0011333297397728974,0.0008110507509915945,0.0020862616969057747,0.0013979969832520138,0.0,0.0032193769205198564,0.004937411447436535
2012-11-19,0.004346586494583392,0.005148725562090641,0.004379054560808309,0.008360567566089723,0.007327342950502613,-0.0011616249281313467,0.0,0.011336566304389261,0.020239282266716785
2012-11-20,0.0003281070128104432,-2.0788420703420968e-05,0.001604518192067429,0.00021404318512150512,-2.4283698970987478e-05,0.0012585706842432657,0.0,-0.001395340178457705,0.00043149947562914903
2012-11-21,-0.0002745769728828227,0.00041483616403484964,0.0001444905622082287,6.127711513440455e-05,-0.0009545232907959379,-0.0004240049179566872,0.0,0.0005299087536442924,0.0018674721742060196
2012-11-23,0.002078983158466167,0.0030978985079018486,0.0030449248561986294,0.00698054793956982,-0.003952733792829238,-0.002850566317293398,0.0,0.00795327555415186,0.013625605158841703
2012-11-26,0.0012389208099480875,0.000497367735805818,0.0007278361023556577,0.0010788708418561835,0.0007384213153863255,0.0005704464499335076,0.0,-0.0006076118771336291,-0.002122790126401042
2012-11-27,4.078353944923622e-05,-0.00011219799996198181,-0.000545905102136544,-0.0013641516044601149,0.0023838947469861853,0.0012199700892990828,0.0,-0.00213956101919599,-0.005104560246219525
2012-11-28,0.0031974494227634295,0.0014820529976428973,0.0028337448647601936,0.0016039985878344581,-0.000552645405737217,0.00127483920238307,-0.00017188764610812974,0.005346996617521116,0.008052403883145987
