Date,turn_of_month_gen_5_7,turn_of_month_narrow,turn_of_month_gen_1_3,tsmom_3m,tsmom_gen_424d,turn_of_month_wide,turn_of_month_gen_7_2,turn_of_month_gen_1_6,turn_of_month_gen_5_2,turn_of_month_gen_7_5,turn_of_month_gen_7_3,factory_combo_donchian_gen_93d_turn_of_month_gen_3_1,factory_combo_donchian_gen_109d_turn_of_month_gen_1_2,factory_combo_str_reversal_gen_36d_turn_of_month_gen_5_8,factory_combo_str_reversal_gen_25d_low_vol_xsec_gen_112d,factory_combo_donchian_gen_115d_turn_of_month_gen_1_4,factory_combo_turn_of_month_gen_2_4_donchian_gen_94d,factory_combo_donchian_gen_28d_tsmom_gen_120d,factory_combo_tsmom_gen_69d_low_vol_xsec_gen_79d,factory_combo_turn_of_month_gen_4_3_donchian_gen_107d,factory_combo_low_vol_xsec_gen_126d_tsmom_gen_43d,factory_combo_donchian_gen_45d_tsmom_gen_164d,factory_combo_tsmom_gen_86d_low_vol_xsec_gen_53d,factory_combo_tsmom_gen_108d_donchian_gen_18d,factory_combo_tsmom_gen_70d_low_vol_xsec_gen_100d,factory_combo_low_vol_xsec_gen_56d_tsmom_gen_87d,factory_combo_tsmom_gen_140d_donchian_gen_99d,factory_combo_tsmom_gen_137d_donchian_gen_106d,factory_combo_tsmom_gen_67d_low_vol_xsec_gen_28d,factory_combo_low_vol_xsec_gen_60d_tsmom_gen_85d,factory_combo_tsmom_gen_92d_low_vol_xsec_gen_27d,factory_combo_tsmom_gen_51d_low_vol_xsec_gen_121d
2018-01-17,0.0,0.0,0.0,-0.0027010061761145,-0.0026280019542904,0.0,0.0,0.0,0.0,0.0,0.0,0.0032839724179624,0.0032834834430919,0.0031142404291883,0.0032506130660685,0.0032836647193381,0.003283730887556,0.0036075424668993,0.0040322215147305,0.0032837064418381,0.003744647579217,0.0035225594261529,0.0038679831985818,0.0036071015189274,0.004032119034835,0.0038679981244578,0.0036934716848784,0.0036935370871656,0.0036232544054309,0.0041079419376124,0.0036234541424356,0.00377206696614114
2018-01-18,0.0,0.0,0.0,-0.0017507737620478,0.0001434191460911,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016030032195986,-0.0016028689292984,-0.0016299704700449,-0.0017898220162493,-0.0016027649835963,-0.001602677107038,-0.002032378974089,-0.0022239679647635,-0.0016027883014565,-0.0020310280095576,-0.0021586697547922,-0.0017253811512618,-0.0020320411201889,-0.0022237600853237,-0.0017252488897324,-0.0020262848851844,-0.0020265836999021,-0.0017467568513447,-0.0019171339816541,-0.0017469592929325,-0.0018436707440463076
2018-01-19,0.0,0.0,0.0,-0.0009979283154195,-0.0032641887748498,0.0,0.0,0.0,0.0,0.0,0.0,0.0012568399682986,0.0012569098705418,0.0007868589055497,0.0007305681902055,0.0012569319662919,0.0012568988031323,0.0017839742043024,0.001621638662022,0.0012568347976854,0.0012881230624499,0.0016283855251434,0.0016429778890479,0.0017839385300457,0.0016215536779546,0.0016429677384406,0.0016851822271675,0.0016851128290829,0.0016405118988091,0.0015996096502924,0.0016409214129225,0.0013942250395183307
2018-01-22,0.0,0.0,0.0,-0.0017126284510331,0.0007526071859097,0.0,0.0,0.0,0.0,0.0,0.0,0.003682179011656,0.0036819955580126,0.0028803236709134,0.0028609039123731,0.0036819023981374,0.0036819127861006,0.0043591744383508,0.0038265094834679,0.0036819603201703,0.0037332660649872,0.004325533567175,0.0036484764184638,0.0043591177189907,0.0038264207692925,0.003648604650322,0.0043504779764194,0.0043508852396295,0.003771184434935,0.0039449177282704,0.0037711563277194,0.0037136288230378983
2018-01-23,0.0,0.0,0.0,0.0003037149626062,0.000929967701693,0.0,0.0,0.0,0.0,0.0,0.0,0.0018974178850499,0.0018976082105835,0.0021320937976107,0.001449889251006,0.0018976765626313,0.0018976666774971,0.0025873411963447,0.0023830327991535,0.00189767692639,0.0021370732020512,0.002693002113786,0.0020636714259146,0.002587390494526,0.0023831578334085,0.0020634546726597,0.002679178788808,0.002678840746801,0.0021928397017445,0.0023633789850912,0.0021926103768231,0.0020499846169912345
2018-01-24,0.0004142795158597,0.0,0.0,0.0023932901931097,-0.0009688441158509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002353892732286,-0.0003669951178183,-0.001357115021106,-0.0022233229485267,-0.0003668654687143,-0.0003670876835188,0.0003043357670054,-0.0012402642681804,-0.0003670603404661,-0.0007959976544553,0.0002274196982865,-0.0011160026018035,0.0003044204230333,-0.0012405147628689,-0.0011157868461348,0.0001828290580382,0.0001828930024573,-0.0003647569343061,-0.0011288787835626,-0.0003647361788352,-0.000686522384764778
2018-01-25,-0.0008086884232332,0.0,0.0,0.0015536474616676,0.000720632245438,0.0,0.0,-0.0014212885634499,0.0,0.0,0.0,0.0005008180710858,0.00049532032048,0.0012745401653219,0.0016832733831668,0.0004950459973239,0.0004952213354526,6.129749016114462e-05,0.0008765499912296,0.0004953754670854,0.0010593777594639,0.0001500655744447,0.0007911048506742,6.104368267275968e-05,0.0008767351034887,0.0007906925436027,0.0002366864272053,0.0002368437767751,0.0005520643468717,0.0008508811502186,0.0005519308042227,0.0008935643861245427
2018-01-26,0.004166918795285,0.0,0.0,0.0018880034844573,-0.0017726902899318,-0.0039202238069856,0.0,0.004166918795285,0.0,0.0035525653610319,0.0,0.0041721563176856,0.0041721241142401,0.0036639838114775,0.002791723724927,0.004172125782129,0.0041722738107556,0.0049911025017495,0.0045262435559652,0.0041720398756166,0.0045810279559164,0.0048719558823462,0.0046205154585211,0.0049914748370436,0.0045261763528166,0.0046206703340398,0.0049994218122956,0.0049994501508029,0.0047800959110485,0.004606901567464,0.0047803823059713,0.004656106128173757
2018-01-29,-0.0065753639826278,0.0,0.0,0.0020812189763687,-0.0033000233957347,-0.0052350175872574,0.0,-0.0065753639826278,0.0,-0.0065757085335637,0.0,-0.0040470393316329,-0.0040471810395263,-0.0039836584697645,-0.0030255682626132,-0.0051253832861326,-0.0051256236607767,-0.0050880038894917,-0.0044559772471493,-0.0040469772189775,-0.0042514681884282,-0.0051881778655483,-0.0039853698475245,-0.005087728442015,-0.0044558503982557,-0.0039852007551837,-0.005087948683978,-0.0050883039961095,-0.0042374385732531,-0.0042622018634834,-0.0042376101741061,-0.004110978070446618
2018-01-30,-0.0073155092322281,0.0,-0.003179106898121,-0.0022465328458485,-0.0032783181149473,-0.002777151230678,0.0,-0.0073155092322281,0.0,-0.0073154264998922,-0.0079216136336774,-0.0049611284826512,-0.0049611528921025,-0.0054982256106691,-0.0044523368633606,-0.0060583769784085,-0.0060586391673649,-0.0059113225381459,-0.0060781004824503,-0.0061495785945789,-0.0058293152413618,-0.0060042556353686,-0.0058459333435983,-0.0059117545124973,-0.0060779046023749,-0.0058461390635467,-0.0059646627392178,-0.0059646281892947,-0.0058264197693149,-0.0058472232140991,-0.0058265009352505,-0.005711448407214019
2018-01-31,0.0034246344085107,-0.0012292134681967,-0.0008226244473966,4.182697088866982e-05,0.0016324488984462,-0.0008226244473966,0.0028260707148858,0.0034246344085107,0.0028264066786874,0.0034248508905441,0.0034248751898134,0.00012085081175,0.0005447208607298,0.0007713772341582,0.000195999606275,0.00063462887816,0.0006350099256127,0.000655852292451,0.0007720814803349,0.000634765418216,0.0004668578893096,0.0006675041188188,0.0002424869117974,0.0006113841186847,0.0007715853961734,0.0002424228850675,0.0007139982387728,0.0007142268843438,0.0004473116127401,0.0005472574197547,0.0004474335578626,0.0003482612949702532
2018-02-01,-0.0039094302643795,0.0005702152478357,0.0005702152478357,-0.0021286779825652,0.0006975099821446,0.0005702152478357,-0.0039094302643795,-0.0039094302643795,-0.0039096627597823,-0.0039095691099705,-0.0039093733157338,-0.0025259143002683,-0.0024354989372949,-0.0031559393644942,-0.0030038778789856,-0.0024356994386775,-0.0024356886279503,-0.00210717577845,-0.0028075630774089,-0.0024354416584447,-0.0023398693771562,-0.0023134790106318,-0.0018793777267537,-0.0021172550028445,-0.0028073645138474,-0.0018793310030458,-0.0021019793881801,-0.0021022535322832,-0.0017569544210205,-0.0022394213122737,-0.0017569034199103,-0.0020475857971821664
2018-02-02,-0.0137644143803631,-0.0006532302861325,-0.0006532302861325,-0.0024871074990549,-0.0079958877287136,-0.0006532302861325,-0.0137644143803631,-0.0137644143803631,-0.0137641174205525,-0.0137643536324683,-0.0137643899152086,-0.0123827207153601,-0.0123826659361526,-0.0105915947476393,-0.0082946898612586,-0.0123826778414863,-0.0123828211110356,-0.0120775141934538,-0.0114000302438625,-0.012382896297024,-0.0115068170355738,-0.0116516523534507,-0.0113779725814566,-0.0113299479419807,-0.0114001521234564,-0.0113779139650962,-0.0121699899922469,-0.0121697206039315,-0.0113895954477078,-0.0113783856958435,-0.011623210228631,-0.011516051599795397
2018-02-05,-0.0134825808654679,0.0034728384955906,-0.000411735106224,0.0018819963739165,0.0068878119631778,0.0034728384955906,-0.0134825808654679,-0.0006013207823206,-0.0134825040745406,-0.0134824753563265,-0.0134825563165148,-0.0173414508001986,-0.0154092015485404,-0.0147536892526462,-0.0124044237510835,-0.015409172594848,-0.0173412569447711,-0.0176469968499778,-0.01717814607223,-0.0173413177407961,-0.0172765965663344,-0.0177105687525702,-0.0171779505708948,-0.0174364574243687,-0.0171779178672805,-0.0171777975159314,-0.0177582566287536,-0.0177582276604535,-0.0174086360992414,-0.0171780592334232,-0.0176313536367835,-0.017276443761543234
2018-02-06,0.0035330063421963,-0.0004016849186401,0.0,0.0035726017262459,-0.0022030077729113,-0.0004885825003876,0.0035330063421963,0.0,0.0035328721709356,0.0035327603591035,0.0035329900923963,0.0075563343383426,0.0070263347256563,0.0074397019377161,0.0071786999051902,0.0070262923759008,0.0069396947636829,0.0075705204361855,0.0080048375649265,0.0075560041895302,0.0083583192378779,0.0079690056137171,0.0080047687641058,0.0073809117954164,0.0080048455470062,0.0080046998701327,0.0081075341674484,0.0081073923664483,0.0081228084318421,0.0080049042820338,0.0083654026656901,0.0083579671281311
2018-02-07,-0.006224673173183,0.0,0.0,0.0047608129920573,2.400994029268591e-05,5.826225648955446e-05,-0.006224673173183,0.0,-0.0062246994282274,-0.0062245743100674,-0.0062247420245392,-0.0031359061054824,-0.0030549148233926,-0.0034897047300146,-0.0024166655585874,-0.0030550255460447,-0.0030549698588705,-0.0040222925408366,-0.0033788676243524,-0.0039884409174324,-0.0036052622858102,-0.003911543409809,-0.0033789382425405,-0.0034460829453313,-0.0033790108383335,-0.0033790856233466,-0.0040885996141811,-0.0040887132942354,-0.0034880221443805,-0.0033791172302915,-0.0036362048006983,-0.0036051995922803835
2018-02-08,-0.011932951036646,0.0,0.0,-0.001068526071091,0.0037118541550522,-0.0053427110876866,-0.011932951036646,0.0,-0.0119328517798144,-0.011932873736109,-0.0119329179702419,-0.0152083402996177,-0.0152083236103236,-0.0173765521908498,-0.0157102505033269,-0.015208290082709,-0.0152084259865476,-0.0171367921745705,-0.0167245523277509,-0.0152882857881191,-0.0171275832288655,-0.0172462835298671,-0.0167243762508581,-0.0167212125961315,-0.0167244830853721,-0.0167243357665691,-0.0172059871347543,-0.0172059402750241,-0.016949319866927,-0.0167243684502676,-0.017298397831678,-0.01712758929334484
2018-02-09,-0.0005253014453512,0.0,0.0,9.594701714175566e-05,0.0027257092167372,-0.0004035393274527,0.0004372391018803,0.0,-0.0005253012123429,0.0004370529815679,0.000437177081634,0.0058165118105918,0.0058163504846291,0.0059341364985656,0.005895980396854,0.0058165711942931,0.0058164294628579,0.0056673435804102,0.0060315293586976,0.0058167936949888,0.0058352858421128,0.0057790236686414,0.0060311728382306,0.0059423267090603,0.0060312988813009,0.006031176277386,0.0059208881730172,0.0059209032986132,0.0057949546413864,0.006031303574984,0.0056821497316523,0.00583545272633975
2018-02-12,0.0,0.0,0.0,-0.0026875572824496,-0.0026690525403265,0.0,0.0049346079904739,0.0,0.0,0.0049346327844274,0.0049346068666628,0.0058998447843316,0.0058999087177256,0.0058509333810027,0.0062052513959923,0.0058995480256685,0.0058998390740083,0.0068741171118322,0.0069100653368232,0.0058994768904825,0.0071622927282401,0.0068732546813882,0.0069101964286987,0.0066752531299695,0.0069102444768517,0.0069102443940477,0.0070288141386225,0.0070289984002993,0.0069208509259692,0.0069101268358765,0.0071939707916474,0.007162018750997382
2018-02-13,0.0,0.0,0.0,0.0010044869787909,0.000847113247876,0.0,-0.0005088725774476,0.0,0.0,-0.0005088732091708,-0.0005088725234462,0.0014692996493252,0.001469210324838,0.0013125419833882,0.0011467568279933,0.0014694128935408,0.001469304499696,0.0015692954590924,0.0014276326315791,0.0014694570401193,0.0012629214774874,0.0015390830684026,0.0014276806785959,0.0015380280173588,0.0014276575872666,0.0014277297462202,0.0015791084450262,0.0015790003462415,0.0013387604712715,0.0014277187090437,0.0012124379172422,0.0012629845358656426
2018-02-14,0.0,0.0,0.0,0.0068850731709781,-0.0017157941954763,0.0,0.0,0.0,0.0,0.0,0.0,0.0040358706686957,0.0040360304177777,0.0030804750953764,0.0038193876218922,0.0040358998120784,0.0040357300257126,0.0059467490602812,0.0055098615325803,0.0040358084652177,0.004998219271258,0.00571524160692,0.0055099097577135,0.0058621886287328,0.0055101174968656,0.0055099366873115,0.0059463826750294,0.0059463253695484,0.0054249219656122,0.0055098003970339,0.0054951001653661,0.0049982321248278295
2018-02-15,0.0,0.0,0.0,0.001231891923487,0.0022083567594895,0.0,0.0,0.0,0.0,0.0,0.0,0.0052943725136363,0.0052941946378532,0.005627748200158,0.0060219990557692,0.0052943145921662,0.0052944256202084,0.0062909627866453,0.0057669539902042,0.0052944639258848,0.0061289325582417,0.0062911714049391,0.0057670282287436,0.0061025958898672,0.0057666027522532,0.0057668542842154,0.0062912221930443,0.0062912941343819,0.0057752040716081,0.0057670293512795,0.0060986927887397,0.006129027750958155
2018-02-16,0.0,0.0,0.0,0.0013896020226815,0.0005005492725316,0.0,0.0,0.0,0.0,0.0,0.0,0.0006368707043578,0.0006367643025488,0.0013359086478696,0.0015102882034061,0.0006369267339594,0.0006367427750737,0.000469039361336,0.0006478200468835,0.000636530718911,0.0009845044678042,0.0006096501981363,0.0006476911801446,0.0004903392879037,0.0006476433590532,0.0006476044310377,0.0004687681615625,0.0004688716554453,0.0007527005126927,0.0006477365279694,0.0009153532673641,0.0009846606262438353
2018-02-20,0.0,0.0,0.0,0.003466906289228,0.0010927788607431,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029401468772512,-0.0029397287246552,-0.0036870722212921,-0.0033059869560495,-0.0029398472481782,-0.0029397660725182,-0.0036104057667838,-0.0033729601799438,-0.0029396844090128,-0.003301860250408,-0.0034597264118929,-0.0033728164731682,-0.0032898486396715,-0.0033727713805211,-0.0033728469446326,-0.0036101116237941,-0.0036103197176204,-0.0030237734243604,-0.0033727882795354,-0.0031627015409292,-0.003302059560409948
2018-02-21,-0.0045840617837483,0.0,0.0,0.0009436951217148,-0.0007189173522324,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029131651489686,-0.0029135234603018,-0.0038028285330094,-0.0035315360260344,-0.0029135762933671,-0.0029136036279172,-0.0031101156616005,-0.0027299974334015,-0.0029133964615194,-0.003043945881686,-0.0031104621997108,-0.0027300034590914,-0.0028918744148403,-0.0027299105622837,-0.0027298567330796,-0.0031104409195672,-0.0031101037220329,-0.0026523687964727,-0.0027299715924213,-0.002833581407412,-0.00304378529288326
2018-02-22,0.0029718739137315,0.0,0.0,0.0004299723839147,0.0007914608484616,0.0,0.0,0.0024727514779512,0.0,0.0,0.0,0.0008220007322376,0.0008221611337589,0.0012307208862681,0.0011592482364576,0.0008221408117166,0.0008221586257564,0.0011704414303975,0.0009762382494641,0.0008222226145141,0.0009503058521959,0.0010744203684979,0.0009761952940659,0.0010196976896266,0.0009764380824076,0.000976119228315,0.0011704505934593,0.0011704444468631,0.0010339325440094,0.0009762224595513,0.0010618566279588,0.0009500691648647419
2018-02-23,0.0068858176434413,0.0,0.0,0.0047378438006426,-0.0050242075743509,0.001412821986107,0.0,0.0068858176434413,0.0,0.0063860173820367,0.0,0.007743252451339,0.0077431491554861,0.008917443591689,0.0084827604790358,0.0077431162264181,0.0077432038383553,0.008501441028535,0.0079683410654051,0.0077431408655496,0.0084299788240452,0.008557265273656,0.0079682363373225,0.0083717152408838,0.007967994195072,0.007968379561571,0.0085016813735411,0.0085012258861398,0.0081178589690676,0.007968205003014,0.0083840004811473,0.008430092157209383
2018-02-26,0.003399277922136,0.0,0.0,0.0007243602634096,0.0010253870363982,0.0047830732650247,0.0,0.003399277922136,0.0,0.0033991664561569,0.0,0.0052061064060042,0.0052060796142031,0.0055193084603459,0.0055522976711119,0.0056415154762093,0.0056415547573352,0.0059270926665324,0.0057782754055241,0.0052059770930661,0.0058006611142036,0.0058551989168189,0.0057782367278072,0.005804145595765,0.0057783303302902,0.0057783074688397,0.0059270181236649,0.0059272256772017,0.0058244372146494,0.0057781319960451,0.0058934981346057,0.005800485528314557
2018-02-27,-0.0071018048818401,0.0,0.0026533881975646,0.0039848445510172,0.0051711125007401,0.0030389119974647,0.0,-0.0071018048818401,0.0,-0.0071019072562876,-0.0076002958534336,-0.0061205980476216,-0.0061204960035463,-0.0067778591200184,-0.0061862742812634,-0.0071856719099644,-0.0071857570884171,-0.0073159023043584,-0.0066864547892979,-0.0072604155493422,-0.0065923494270401,-0.007156908946463,-0.0066865121213852,-0.0070497170020256,-0.0066864099316962,-0.0066864567048887,-0.0073160251740963,-0.0073158789085756,-0.0066460329620305,-0.0066861426658074,-0.0067521225486457,-0.0065923890545094895
2018-02-28,-0.0025503623389532,-0.00115293299044,-0.0007747507818468,0.0004211158801995,-0.0012921286800167,-0.0007747507818468,-0.0030411912396072,-0.0025503623389532,-0.00304119280687,-0.0025502311702907,-0.0025501358403338,-0.0035953093356754,-0.004051650641733,-0.0032893205607575,-0.0031813861618796,-0.0039779111761856,-0.0039778206068527,-0.0045518202420671,-0.0042575226710728,-0.0039782261177782,-0.0041745844006559,-0.0045359287367484,-0.0042572987064248,-0.0045747225504333,-0.0042575497105489,-0.0042575642043101,-0.0045516386590535,-0.0045518368706032,-0.0044345189486833,-0.0042576357826133,-0.0044949902274657,-0.004174430712123981
2018-03-01,-0.0022729946068903,-0.000773838929012,-0.000773838929012,0.0066900746172925,0.0006383511640537,-0.000773838929012,-0.0022729946068903,-0.0022729946068903,-0.0022728793440592,-0.0022729595234929,-0.0022730426822389,-0.0053168355711209,-0.0052429779927795,-0.0049414941754348,-0.0055492727938681,-0.0052431914020535,-0.0052431561404024,-0.0058109791165253,-0.0059407957176949,-0.0052428820968702,-0.0060276202440846,-0.0058144030854946,-0.0059408711269579,-0.0058264568881359,-0.0059407004926895,-0.0059409300842995,-0.0057498352692666,-0.0057498931436365,-0.0058583516817192,-0.0059406925594836,-0.0061234774970261,-0.006027602833535152
2018-03-02,0.0008011058293136,0.0037810503605837,0.0037810503605837,-0.0040561047719557,0.0015070683367467,0.0037810503605837,0.0008011058293136,0.0008011058293136,0.0008009747055511,0.0008009477961052,0.000800974313518,0.0012465621764626,0.001246664519578,0.0007897545812913,0.0006370095474584,0.0012467511685343,0.0012463553570384,0.0013310864013192,0.00115494286986,0.0012467512793482,0.000866721477049,0.0017732022851802,0.0011549921239322,0.001474795394699,0.0011550689211905,0.0011551541163579,0.001757548028962,0.0015157848992562,0.0009522152163253,0.0011548148701083,0.0011339403448437,0.0010894597800971677
2018-03-05,0.0021439584150516,-0.0038529406326829,-0.0003818536292236,0.0053355322722254,0.0004834607149786,-0.0038529406326829,0.0021439584150516,-0.0004938073811601,0.0021440318256438,0.0021440586653698,0.0021440817130611,0.0048194272152314,0.0044233772245355,0.0044529155346664,0.0041047632342884,0.0044237043091945,0.0048197669728081,0.0048863880113649,0.0044928167847387,0.004819165248735,0.0043164599823518,0.0048043288490845,0.0044927161709664,0.0048527730834438,0.0044924509814077,0.0044926314572899,0.0048576669643722,0.0048576364057293,0.0043835431191702,0.0044927173949622,0.0044925276267786,0.00437213172998468
2018-03-06,0.0030981541230059,-0.0003754384097274,0.0,0.0015955803220051,-0.0005523750542192,-0.0021682193492776,0.0030981541230059,0.0,0.0030981916791832,0.0030982357214272,0.0030981855230862,0.001501876020417,0.0010376193169676,0.0016668125758146,0.0013745671323459,0.0010371296902481,0.000963241612815,0.0009852340129225,0.001039879093233,0.001502035999878,0.0008342620753642,0.0014789074613639,0.0010398010785129,0.0012013850986536,0.0010401178895961,0.0010400925185525,0.0012570111789629,0.0012013975587844,0.0009081654429717,0.0010399861973449,0.0010401128353571,0.0011881027471066456
