Date,overnight,intraday
2004-03-24,0.0014016719866103977,-0.0007042781081861987
2004-03-25,0.0032336462062117766,0.007201770872984181
2004-03-26,-0.0009594420888546784,-0.002930473129671013
2004-03-29,0.004413635693621729,0.0039844040558281585
2004-03-30,0.000297552855254235,0.0030210853024865564
2004-03-31,0.002559695556219266,0.0015645016366656883
2004-04-01,0.0009578473586493857,0.004185989151611835
2004-04-02,0.0004717325520701976,-0.0004666079932280909
2004-04-05,-0.002006115083631202,0.0028975198915973666
2004-04-06,-0.0013333845318400789,-0.00014689026599579158
2004-04-07,0.0009073839636834918,-0.0008844098691521279
2004-04-08,0.004364629758515176,-0.006341593331827988
2004-04-12,0.0013297275656228985,0.0004272255133779962
2004-04-13,-0.0017120125481027842,-0.010906696929367979
2004-04-14,-0.007740157487725621,0.0047135055991487235
2004-04-15,-0.0014747953755361448,-0.0055558253032678695
2004-04-16,0.0036274779507377564,0.00199078807914084
2004-04-19,-0.00017898647255527866,0.0021646266498847877
2004-04-20,0.0006889869368093549,-0.014107525226916176
2004-04-21,0.0018825455016832499,0.002964679318666119
2004-04-22,-0.0010286886460028205,0.010523445584240287
2004-04-23,-0.0003376528500712711,0.00016770211460021
2004-04-26,0.0013417110863543774,-0.0037624650683611566
2004-04-27,0.0007059093046374726,-0.0001225783156981186
2004-04-28,-0.003648092741013617,-0.011524505582440822
2004-04-29,-0.0023727703343702083,-0.010093521807174238
2004-04-30,0.001693976919571627,-0.01016857330282954
2004-05-03,0.0031087590266615645,0.003854638925987211
2004-05-04,0.005736783524388694,-0.002184139377891081
2004-05-05,0.0038032544208580765,-0.0005901075415493257
2004-05-06,-0.006811777473786029,-0.003333152853903884
2004-05-07,-0.008449497305530948,-0.009286111002644579
2004-05-10,-0.010882939350705001,-0.004229412416999825
2004-05-11,0.005439061636322254,0.005845754709830259
2004-05-12,0.001028745470612366,0.0008558766466609524
2004-05-13,-0.005871214988539639,-0.0004059615135278555
2004-05-14,0.0015274665780779378,-0.0038795891596987153
2004-05-17,-0.009069561969185333,0.0017885994432002422
2004-05-18,0.006771432973548333,0.0008911764211032708
2004-05-19,0.01225301408640582,-0.010156092007179596
2004-05-20,0.002293543295958822,0.0006170279411374519
2004-05-21,0.006949251152638669,-0.002825742852035698
2004-05-24,0.008768657027515475,-0.001968057270810647
2004-05-25,-0.0006868394955807794,0.012753826373534949
2004-05-26,0.0014537305886334062,0.0017860687488450294
2004-05-27,0.006988903242268002,0.0011269352502755459
2004-05-28,0.00011425793296750142,-0.0013443975213358883
2004-06-01,-0.002877780517418299,0.0007390190783763823
2004-06-02,0.0014191591200752723,-0.0021370753271779813
2004-06-03,-0.004367077198579414,-0.003909261946548601
2004-06-04,0.006137198740711447,-0.0012136517784375467
2004-06-07,0.005989942320144451,0.008524675469022691
2004-06-08,-0.003905550216391815,0.0019069101014509149
2004-06-09,-0.003404441429684338,-0.00823491768185021
2004-06-10,0.0020839386633935836,0.001992074569210356
2004-06-14,-0.008651051467355522,-0.00694135181492031
2004-06-15,0.009405017054192,0.005682957522076454
2004-06-16,-0.0013262740353382346,-0.0011199334880826473
2004-06-17,-0.001004087067048548,0.0021857410781803144
2004-06-18,0.00012215388347106004,-0.0004290122209036351
2004-06-21,0.003364850190681362,-0.004652100600296513
2004-06-22,0.0003085662400276329,0.0037791058753535584
2004-06-23,-0.0010936607851388808,0.008925983215763503
2004-06-24,0.004453126393405463,-0.00286563166815941
2004-06-25,-0.0006604711218126669,0.0035686503271440823
2004-06-28,0.003038088106894876,-0.008091963862613752
2004-06-29,0.0004089277589484075,0.005286724841339879
2004-06-30,0.002555171540699036,0.0049086970919236805
2004-07-01,-0.0019830314700108598,-0.006398333502492165
2004-07-02,0.004464969454251885,-0.0009295341834989063
2004-07-06,-0.002502773033449174,-0.007670885703176061
2004-07-07,0.0008928976997925192,0.002877155760509481
2004-07-08,-0.0031602306601432317,-0.0038047529761677384
2004-07-09,0.00306104338599536,0.0003800567556851986
2004-07-12,-0.0009482358448081596,0.0003782302086556971
2004-07-13,0.00022911903202814388,-0.0010732664512049656
2004-07-14,-0.00428889420907784,5.9529812718187025e-05
2004-07-15,0.0003113935199850204,-0.0036501597363942234
2004-07-16,0.008413696308337715,-0.004820847358164224
2004-07-19,0.0011671127881635046,-0.002056043513836814
2004-07-20,4.1954629109608454e-05,0.004797175189729039
2004-07-21,0.001512505157384103,-0.016100644225009758
2004-07-22,0.00017159733918541142,0.002809451576884614
2004-07-23,-0.0020775895158445523,-0.006356453210938182
2004-07-26,0.0008691776682186458,-0.005535466506048553
2004-07-27,0.0012248571426681787,0.003695335896586091
2004-07-28,-0.0023550524242459403,0.0020549884984075034
2004-07-29,0.0017593755300868152,0.00352115778938189
2004-07-30,0.0021101818694861246,0.0023447973697300617
2004-08-02,-0.002236869311145376,0.0028250864757545235
2004-08-03,-0.0006318308381868809,-0.004756800327799682
2004-08-04,-0.0025469664933189945,0.0029042465252271804
2004-08-05,0.0032085843021004146,-0.011547387975913023
2004-08-06,0.0035790004828450267,-0.007430973943657035
2004-08-09,0.0023626659871546496,-0.0021883480380972264
2004-08-10,0.002566229269972256,0.0036185314741734864
2004-08-11,-0.004920879508840154,0.0027259719758728485
2004-08-12,-0.0034144186652795977,-0.0036702533125645143
2004-08-13,0.004895449331077301,-0.002383876595351997
2004-08-16,0.0001419421299652529,0.006981316435786394
2004-08-17,0.0033248601894351193,0.0024739243753188894
2004-08-18,-0.002127910244705475,0.009416453483734974
2004-08-19,0.00038777238493815924,-0.001575400178045902
2004-08-20,-0.0007033990234437404,0.005461203881895305
2004-08-23,3.3668339428361005e-06,-0.0022044864816099935
2004-08-24,0.0013238022428394974,-0.0011434633430026375
2004-08-25,0.0013619113461707105,0.005772616240610096
2004-08-26,0.00031802991264846814,2.2681623459697153e-06
2004-08-27,0.0013396390891267929,0.0007692123401392414
2004-08-30,-0.001336585393942047,-0.002842988345801753
2004-08-31,0.0014138023622763118,0.002743162019966827
2004-09-01,0.0020846705398709503,0.0022783310707987087
2004-09-02,-0.0006415653592577591,0.006553944423445271
2004-09-03,-0.00504621634011207,-0.0034641840709844773
2004-09-07,0.0034860738579454986,0.0033202887160485584
2004-09-08,-0.003721269698019905,0.0044598326915768205
2004-09-09,-0.0004977082987174253,0.0020323654093477306
2004-09-10,0.003021772950804885,0.0031812654810268737
2004-09-13,0.002524621599604482,0.0030529858067821214
2004-09-14,-5.227352334370716e-05,0.0006932856425593131
2004-09-15,-0.002280242301323704,-0.0035279555575467164
2004-09-16,0.002576844617704438,0.004594388112071718
2004-09-17,-0.00048640799506133314,0.0009123316821914446
2004-09-20,-0.0011336883077447402,0.0013902519198370905
2004-09-21,0.002689176933141496,0.003043384948792388
2004-09-22,-0.0035600783080999288,-0.0039989839180869236
2004-09-23,2.1579955666178874e-05,-0.0021319035438657763
2004-09-24,0.000825307536382977,-0.0005449803233705669
2004-09-27,-0.0015638972086995384,-0.001692731390242841
2004-09-28,0.0016663956276892766,0.0027229263353437394
2004-09-29,-0.002710929553707303,0.004362402123348473
2004-09-30,-0.0018040396347507191,0.002917918694249893
2004-10-01,0.002766824813929067,0.009310500852467294
2004-10-04,0.0026103798201906952,0.001529611008725013
2004-10-05,-0.0012908744087432404,0.0010828527945721841
2004-10-06,-0.00045998907910822014,0.003855711473759244
2004-10-07,-0.0018050725040952534,-0.006266044733217655
2004-10-08,0.0036029398495508826,-0.003950206353184795
2004-10-11,0.0019710640435634716,0.0003482144428394883
2004-10-12,-0.005690852888460989,0.0025051654364034695
2004-10-13,0.0021867951759416814,-0.005759132654721857
2004-10-14,0.00048102552977889886,-0.0024659213812654704
2004-10-15,0.002057667759349741,0.0028949337221684988
2004-10-18,-0.0006851536651770987,0.005795662812481561
2004-10-19,0.0021383175358547935,-0.006090842778990117
2004-10-20,-0.00019173933380415656,0.0019069379698431908
2004-10-21,0.0013010246403664105,0.0057150033529438
2004-10-22,2.9301579325926833e-05,-0.0074811509240737045
2004-10-25,-0.00031200902306811114,0.0009620248461580753
2004-10-26,0.0011624620123550614,0.004006422080935625
2004-10-27,0.0017388305057433298,0.005437990716263151
2004-10-28,-0.0006758430588293827,0.0018364026001523254
2004-10-29,0.0009595324165554667,0.0002043159510789113
2004-11-01,0.001592053367231055,0.0004110173512192154
2004-11-02,0.001982856775834948,-0.0013712356009396329
2004-11-03,0.009113759244394344,-0.0012616433205693278
2004-11-04,0.0009480842670199404,0.007998742147441526
2004-11-05,-0.0004722339310984462,-0.0019065107910574757
2004-11-08,-0.0026580468691493144,-0.000523915038124619
2004-11-09,-3.249486190459727e-06,0.0007856459912343677
2004-11-10,0.0014077292454377993,-0.0009339796519698407
2004-11-11,0.0026316800317109676,0.003900705495486983
2004-11-12,0.0025947796603091383,0.008013463915900607
2004-11-15,0.0011920856341921774,0.0020112170621961033
2004-11-16,-0.001607062675771129,-0.003912498157529093
2004-11-17,0.005581565831003592,0.0006629346279850937
2004-11-18,-0.0005510525494432342,0.001181052997016352
2004-11-19,0.00029793938356810213,-0.008107661373290508
2004-11-22,-0.0007317868934643923,0.0055364650807062325
2004-11-23,-0.0008474175570183818,0.001974049534523581
2004-11-24,0.003372784569351084,0.002380925182895388
2004-11-26,0.0009885145579810683,-1.668503936801402e-05
2004-11-29,0.0008161584726777638,-0.0037903549352105935
2004-11-30,0.0014919136965132695,-0.001834879995894012
2004-12-01,0.002926156043051076,0.005934428926482693
2004-12-02,0.00022865220703937038,-0.0029506195504274356
2004-12-03,0.004197704124854584,0.0026507460059889687
2004-12-06,0.00022382612649469725,-0.0007865645350270456
2004-12-07,0.0017619007136163377,-0.009271485712124484
2004-12-08,-0.00202698487293399,0.004189370910240564
2004-12-09,-0.005634459112388801,0.0033573259566725524
2004-12-10,-0.0036789975242900396,0.00370263499436424
2004-12-13,0.004295696048164366,0.002838856769463061
2004-12-14,-0.0012259574712273126,0.003271163752679196
2004-12-15,0.00404689275717951,0.0014859169965738329
2004-12-16,-0.0008334830847201325,-0.006805430540821067
2004-12-17,-0.0008630112398690826,0.0011599203932685874
2004-12-20,0.00371263882520817,-0.002045682303752161
2004-12-21,0.0013949996051854318,0.004668764722535812
2004-12-22,6.817893423917143e-05,0.0005786749883627595
2004-12-23,0.0014380547357857431,-0.00016077447943294577
2004-12-27,0.0015356934848552606,-0.004096716411465295
2004-12-28,0.0011027129343376464,0.0030540568206864236
2004-12-29,-0.0014820270705261374,0.0003333527453655449
2004-12-30,0.0010375614028783064,0.00038261869476503564
2004-12-31,0.0029527109842247155,-0.0015848015298646101
2005-01-03,-0.00039262913550689447,-0.00604422970219497
2005-01-04,-0.00020213080885932432,-0.014362956614125155
2005-01-05,0.00012694927924858935,-0.007427005802505826
2005-01-06,0.0009516813973839189,-0.0006864427696482989
2005-01-07,0.0038193137731460823,-0.005641796838268797
2005-01-10,0.0015680455693099838,0.00037363909908648684
2005-01-11,0.0007550073960713166,-0.003117949736584924
2005-01-12,0.0021427353665666505,0.0022990592757130223
2005-01-13,0.00036383726685187414,-0.002431326311962523
2005-01-14,0.001637171036252294,0.003673951871106107
2005-01-18,-0.002603755777374961,0.006832300413110925
2005-01-19,0.0021767384210453654,-0.008252931236844207
2005-01-20,-0.0027815167046502777,-0.0023968843224083324
2005-01-21,0.002948596653406721,-0.0010339986127272161
2005-01-24,0.002742765123465851,-0.005199466383316487
2005-01-25,0.0021243684095902495,-0.004913688365046065
2005-01-26,0.005952593297530062,0.0005485865973863802
2005-01-27,-0.0011271932515739547,0.00027061686994412916
2005-01-28,0.0026847741934779455,-0.0009626666059821432
2005-01-31,0.002264524971641113,0.0017279915651500443
2005-02-01,0.0011613017286796201,0.0020372704669268217
2005-02-02,0.0014985980755127693,0.0015859277177937892
2005-02-03,-0.004011872018673335,0.00048789439993106586
2005-02-04,0.0028924826368493363,0.00620246329052584
2005-02-07,0.0008777674888895248,-0.001401312730312254
2005-02-08,0.00037101958796976754,0.0016139736889418054
2005-02-09,3.6164869193777704e-05,-0.0032809683627803123
2005-02-10,0.0010712894864741695,0.000588999843860638
2005-02-11,-0.0005104568040608881,0.0067530780419063465
2005-02-14,0.0024764316936105035,0.0010476900395425814
2005-02-15,-0.000347299351116015,0.0020804043084600267
2005-02-16,-0.001770542524811114,-0.00019197199273889297
2005-02-17,0.00019594958137266749,-0.003832889466918965
2005-02-18,-0.0015081894447331544,0.00040511413506564284
2005-02-22,-0.0006618305671610813,-0.006104081915394433
2005-02-23,0.00307797604330069,-0.0012705201960387825
2005-02-24,0.0020415986252692586,0.0018303134056337433
2005-02-25,0.0021282653495725114,0.0067215471747035125
2005-02-28,9.934509383010547e-05,-0.005335446029676549
2005-03-01,0.0003337120225112344,0.003151087542794939
2005-03-02,-0.004529885093938479,0.0011442275605896613
2005-03-03,0.002173421814527077,-0.002762976834218078
2005-03-04,0.006786513987932419,0.0038830069700725887
2005-03-07,0.000609913789505634,0.002253095143888606
2005-03-08,-0.00037001225722722576,-0.0035902055361930474
2005-03-09,-0.0021745940524441343,-0.007600246347257223
2005-03-10,0.0010090743333809548,3.348016792544817e-05
2005-03-11,0.0002409168626797964,-0.004449141086204622
2005-03-14,-0.00027733417343351886,0.0023410677066955654
2005-03-15,0.0029355507463000086,-0.009617501342854318
2005-03-16,4.662129073023103e-05,-0.0027657191804003277
2005-03-17,0.0008717491188772186,0.0017114379145284353
2005-03-18,0.00012521604385735686,-0.0035200559911391593
2005-03-21,-0.0015338481146213833,-0.003671233391830164
2005-03-22,0.0021157894751083206,-0.013258845273787966
2005-03-23,-0.003352708569101337,0.0014332989920443407
2005-03-24,0.003162402902773853,-0.0021359721961666024
2005-03-28,0.0021339334072062012,-0.002288011048743799
2005-03-29,-0.0005689987050232382,-0.004701270080127584
2005-03-30,0.002728809905968832,0.00754603968072326
2005-03-31,0.0023477140001818774,-0.00012663583299535875
2005-04-01,0.005168325563304188,-0.00641225336560205
2005-04-04,-0.0009326001269496676,0.000800946809817582
2005-04-05,0.0010245198158998826,0.0003602984517484864
2005-04-06,0.002865694631589921,0.0008165592976965841
2005-04-07,0.0008549439531766346,0.0017704595166097904
2005-04-08,-4.3931583559841945e-05,-0.003194321071240769
2005-04-11,0.0012087243611858312,-0.001226322125463719
2005-04-12,-0.0020163936115814352,0.008829866597413338
2005-04-13,-0.0015070248868480185,-0.0058642284178435315
2005-04-14,-0.0014739834585553945,-0.009717510482921066
2005-04-15,0.0008187985110037155,-0.005831734518724385
2005-04-18,-0.0003924347545110396,0.002460601145323593
2005-04-19,0.004407423385928944,0.00554614962833796
2005-04-20,-0.0017740617069279651,-0.005856700925932734
2005-04-21,0.004772431718390602,0.004096265666613119
2005-04-22,0.0008215815725271858,-0.0028008704989838764
2005-04-25,0.002757335291609153,0.0037983911520362177
2005-04-26,-0.001491729876942649,-0.0038777414296878644
2005-04-27,-0.0014992521405788218,0.0017386487133593143
2005-04-28,-0.002132766252177576,-0.004576664988681855
2005-04-29,0.005293059048741067,0.002891924741823004
2005-05-02,0.0012582289499810772,0.0003119032958654899
2005-05-03,-0.0011069480334939263,0.0027383684140344757
2005-05-04,-0.0011368510414176748,0.007442634709375761
2005-05-05,0.0013558230066045395,0.0013357127360675626
2005-05-06,-0.0018793622337106909,-0.0021215071781745753
2005-05-09,-0.0008194857989739623,0.004740882044091854
2005-05-10,-0.0029086859782811005,-0.002443928719147892
2005-05-11,0.002016116357500164,0.0006972960574272103
2005-05-12,-0.0008895142201854944,-0.007094061774952165
2005-05-13,0.002332134751565018,-0.0027324492057611005
2005-05-16,0.0001297014344655345,0.004643267947309593
2005-05-17,-0.0015504296837813626,0.00474410002423784
2005-05-18,0.0036273395731749813,0.006656788663726132
2005-05-19,0.0006024926524829333,0.0017853749927616235
2005-05-20,-0.0024439058518966107,0.0014106485412001101
2005-05-23,0.0007169681730681332,0.003967446943743747
2005-05-24,-0.0007607910312108391,-0.00048247655197983794
2005-05-25,-0.0004456205209607877,-0.003756785969684584
2005-05-26,0.0008953374041163808,0.0024481436096441046
2005-05-27,0.001795812333939939,0.0012467330951873245
2005-05-31,-0.0007537014180411417,8.126844613428607e-05
2005-06-01,0.00019102725381403562,0.00778325553175443
2005-06-02,0.0002709938038735427,0.0041495025075215745
2005-06-03,0.0015348626593298053,-0.007389878762035895
2005-06-06,0.0021996867644023753,0.0023299731949119385
2005-06-07,0.0026123287107782667,-0.0012588882606745732
2005-06-08,0.0015554723661203695,-0.0038698847102361378
2005-06-09,-0.0016823259773893872,0.00430909025474453
2005-06-10,0.002069937979144254,-0.0047758871772682785
2005-06-13,-0.0013619561057797603,0.0024020768207201003
2005-06-14,-0.0004828578406581463,0.0009870698124736844
2005-06-15,0.001687525504747245,0.0009411196510188402
2005-06-16,0.0012578105493518566,0.004424550849402231
2005-06-17,0.0038176993476159438,0.0005873292121179707
2005-06-20,-0.002868435602895891,0.00031484509306333174
2005-06-21,0.0006142790622919337,0.0008208431471225741
2005-06-22,0.0037205453322936123,-0.0005387412916344036
2005-06-23,-0.0004073757505194786,-0.006581951176384116
2005-06-24,0.0012659589970866914,-0.00403771621833845
2005-06-27,-0.00018335666453970224,0.0009116602385683126
2005-06-28,0.00020935799436752056,0.002478015592967808
2005-06-29,0.0026025880118387247,-0.0026840874857769425
2005-06-30,0.0025486671831110976,-0.003312991478754712
2005-07-01,0.0009490434761708633,-0.0035053245979604795
2005-07-05,-0.004245486430782175,0.006847653005718368
2005-07-06,-0.0004541879406845917,-0.0018671604092025062
2005-07-07,-0.004930079447712144,0.006849207376719968
2005-07-08,0.0007581563069882447,0.007336388675005201
2005-07-11,0.00011514493037469986,0.00607286951824434
2005-07-12,0.001066093728779527,0.000751853582825357
2005-07-13,-0.0006504759962631445,-0.001348572343871346
2005-07-14,0.004462036119391754,-0.005938236380698103
2005-07-15,-0.000977194244485624,0.0016331696826640484
2005-07-18,-0.000778504192398577,-0.0020201575832825337
2005-07-19,0.0011728176298976267,0.004344609969915103
2005-07-20,-0.0009697025511216095,0.006417048130227943
2005-07-21,0.00016415296803984347,-0.0044023151557249784
2005-07-22,0.001387673466779016,0.002832344402606135
2005-07-25,-0.00013951592161564051,-0.0027303568718765824
2005-07-26,0.0005892213572497807,0.0012277909164444601
2005-07-27,0.001127657841012364,0.0022601387572032004
2005-07-28,0.0018973531591147895,0.005994998469662116
2005-07-29,-0.000497860107392667,-0.003422175744766609
2005-08-01,0.0025980647435906667,-7.482731662912245e-05
2005-08-02,0.002171480750579757,0.0028794112215739355
2005-08-03,0.00048075115044731164,0.0013724189512156592
2005-08-04,-0.002291575231972176,-0.0044964405971444025
2005-08-05,-0.0020594923291030855,-0.007827390795533717
2005-08-08,-0.0002836134710728633,-0.005168444299150266
2005-08-09,0.003948641915547102,0.0020388271009216586
2005-08-10,0.00475393830707207,-0.0024333411245295753
2005-08-11,0.001667950420670672,0.006058198791669888
2005-08-12,-0.0018914357117176372,-0.0002645171077168884
2005-08-15,3.761119674994262e-06,0.0027674832226659784
2005-08-16,-0.00020774864999479893,-0.004322915469270982
2005-08-17,-0.0010467910899138676,-0.002230720369191441
2005-08-18,-0.0024962559375629858,-0.0005739936649497235
2005-08-19,0.0011678365953132208,-0.0013975362676492576
2005-08-22,0.0029989112827409348,0.00043513769554358593
2005-08-23,-0.00011504502381322057,-0.000450078447976443
2005-08-24,0.00025961698071851335,-0.004431376777370854
2005-08-25,0.002560950531862649,0.0010930228241086248
2005-08-26,0.000859124601241923,-0.005505173261433483
2005-08-29,-0.000647953748210528,0.0047420459854177425
2005-08-30,-0.00230974509775419,-7.277901612529059e-05
2005-08-31,0.0020477696500062702,0.011071278094598846
2005-09-01,0.002379679514325683,0.0019508571283919029
2005-09-02,0.0010000430672632231,-0.0009242176313504879
2005-09-06,0.0024255063903842024,0.005139518501298979
2005-09-07,-0.0003729261376089643,-0.0008362442155486982
2005-09-08,-0.0010468000515760577,-0.0006918232228748211
2005-09-09,0.0026890533242963643,0.003637032530723039
2005-09-12,-0.0007758103763604973,-0.0010696680674003646
2005-09-13,-0.001559301751765363,-0.002323289254880534
2005-09-14,0.00166306740017923,-0.004614189113049371
2005-09-15,0.0024718198326394215,-0.002671762609259376
2005-09-16,0.0032378200676992375,0.001671512525948693
2005-09-19,0.0007821749569065228,-0.002337053081579177
2005-09-20,0.00214513859133606,-0.005716226665926927
2005-09-21,0.002828155065545135,-0.004024665201653887
2005-09-22,0.0006656897669053196,-0.0015512563639225817
2005-09-23,-0.0026029241865468066,0.0014816500937482214
2005-09-26,0.0009330502176745581,0.002268922287043873
2005-09-27,-0.0012844947122167328,-0.0009983077162312615
2005-09-28,0.0023321773050791637,0.001125932154532583
2005-09-29,9.78413725152838e-05,0.007904649753186332
2005-09-30,-0.0006657884547674797,0.0011474269056758967
2005-10-03,0.0005584306572499531,-0.002138639716617918
2005-10-04,0.002691278148255272,-0.008677248781388602
2005-10-05,-0.0002710474265746221,-0.009823613579334867
2005-10-06,-0.0001645387301049017,-0.0054337424651062175
2005-10-07,0.0019728879001071455,0.0023161268333294236
2005-10-10,0.00043367767966076,-0.005137027679995865
2005-10-11,0.003805540211294878,-0.00620422770313952
2005-10-12,-0.0011225958439092909,-0.010723445720463232
2005-10-13,-0.0027120001943088056,0.0027012188506028156
2005-10-14,0.003153454179969706,0.0023623805063044067
2005-10-17,0.00029091854628348067,0.002227836282923101
2005-10-18,-0.001125219426332924,-0.00683956095181909
2005-10-19,-0.005578706550368262,0.01430303455714067
2005-10-20,-0.0022451006903831615,-0.01092840377507186
2005-10-21,0.005341596508486179,0.00389202088545878
2005-10-24,0.003145854733172848,0.00657469181205782
2005-10-25,-1.4432081339155189e-05,-0.004078182923294838
2005-10-26,-1.7646029489881698e-05,-0.003818964783211298
2005-10-27,0.001922207310384083,-0.009538989026883982
2005-10-28,0.003387913575055579,0.00666421823360438
2005-10-31,0.002648104045236943,0.0011699169659259434
2005-11-01,0.0010937103492930644,-0.0016349228524104142
2005-11-02,-0.0003635516047353571,0.00859088548751078
2005-11-03,0.00290250396879308,-0.0026012841976761347
2005-11-04,0.0005684003993867038,-0.0033725973504768027
2005-11-07,0.003183772340346147,-0.0002710836916540504
2005-11-08,-0.0017137103300469692,0.002296257852123773
2005-11-09,-0.0008107320067058388,0.0031994027032809513
2005-11-10,0.0005936918946520597,0.00637195516225002
2005-11-11,0.0004982429353063367,0.002786130442084378
2005-11-14,-0.0003191493104544918,-0.0031176461028929016
2005-11-15,-0.0003353312981914769,-0.0017666611599954196
2005-11-16,0.00260208153272361,0.0027153353085262013
2005-11-17,0.0027769439599589106,0.00808931470693972
2005-11-18,0.0015030319049806784,0.0003871666143681618
2005-11-21,0.0014355822109326176,0.002924814397552977
2005-11-22,-0.003552070094907511,0.007827589290723313
2005-11-23,-0.0009764067909748597,0.0028073778775573157
2005-11-25,0.00032569575904165535,0.0005488992416012972
2005-11-28,0.000735433866888735,-0.003453002622698198
2005-11-29,0.001170944486342529,-0.00440918295064141
2005-11-30,-0.0002863923399204826,-0.002953134986450878
2005-12-01,0.005829906348342595,0.006181957015177186
2005-12-02,-0.0007710980554240465,0.0017388348192102555
2005-12-05,0.0013454919975727786,-0.0022204017733064908
2005-12-06,0.0029206814883148023,0.0007414905341046385
2005-12-07,0.0007063488160034103,-0.003925335892708881
2005-12-08,0.00012050227002688985,0.001772013999480282
2005-12-09,0.0013052199490122707,0.0016691530518529562
2005-12-12,0.004481360186248395,-0.002133359386626221
2005-12-13,3.4092334741386843e-06,0.0023330249097246792
2005-12-14,-0.0007122713326161656,-0.0002335883691896745
2005-12-15,0.0009306554030815706,-0.0048291067705232725
2005-12-16,0.0031125561663353785,-0.003033597434895141
2005-12-19,0.002751663371130564,-0.007533837704708557
2005-12-20,0.0004367264629567047,-0.0018363082973010814
2005-12-21,0.0015622480634087776,0.00334940248081671
2005-12-22,0.0007670996926790741,0.004992596542364169
2005-12-23,0.0005623765136969384,0.0018197020904413773
2005-12-27,0.0019819758783890416,-0.0050553159678981
2005-12-28,0.0041011507134037,-0.0014135526364341456
2005-12-29,0.001590612029856575,-0.003620108450017967
2005-12-30,-0.001865607847714401,-0.0009659839660307257
2006-01-03,0.007276889781304585,0.011081012189767758
2006-01-04,0.0013336383998031498,0.003958020724669132
2006-01-05,-0.0025683759851151343,0.002564766456252021
2006-01-06,0.0058165915218784114,0.004514477655767779
2006-01-09,0.00044102989933817447,0.00453282762711169
2006-01-10,-0.005524992465861744,0.002654161460348048
2006-01-11,0.0014714267807797831,0.0019185494721748353
2006-01-12,-0.0006690258846920206,-0.0018915263114473225
2006-01-13,6.10700961799493e-06,0.002324740900306077
2006-01-17,-0.0048479372855085075,0.0002929043932684228
2006-01-18,-0.006498451235469649,0.0011690123020120624
2006-01-19,0.004039164194085743,0.006509504946823519
