Date,rp_asset_class_trend_hedge_SPY_IEF_252_63,rp_asset_class_trend_hedge_QQQ_GLD_90_60,rp_asset_class_trend_hedge_GLD_QQQ_130_100
2018-04-19,0.000194123393667,-0.0003527284403523,-0.0003527419848411033
2018-04-20,0.0001830266278792,-0.0008617128827289,-0.0008617076083750278
2018-04-23,0.000126615833954,-0.0005437463953613,-0.0005437441931235092
2018-04-24,-0.0002562631493912,-0.0008915197899478,-0.0002361089663347798
2018-04-25,0.0003654034885879,0.0004283685704259,-0.0003680575977219244
2018-04-26,-6.995022228736039e-05,0.0007446377500773,0.00031447554973379444
2018-04-27,-0.0001945650028803,-0.0002444523355715,0.0002755084973931493
2018-04-30,-0.0003807460861964,0.0002660405305698,-0.0006229585616081348
2018-05-01,0.0002631670624406,0.0007129219827439,-0.000147522237102395
2018-05-02,-0.0002320657092235,-0.0001164810468382,-0.00017557678084602373
2018-05-03,-0.0004095232823747,-0.0003134047521316,0.00030728642637509597
2018-05-04,0.0003836350385477,0.0003423818282188,0.0005972579603936697
2018-05-07,0.0001692576995285,0.0001910921626737,0.0002204352284642602
2018-05-08,0.0002194631854722,-4.241217982160461e-05,-2.2036092039484707e-05
2018-05-09,0.0006677316788395,0.0004425693027838,0.0001776834690893818
2018-05-10,7.67978258726503e-05,-0.0001389836372795,0.0007288225592177759
2018-05-11,0.0001022258280705,6.442599560408345e-05,-0.00011810277153596511
2018-05-14,0.0003071688776916,0.0003076496485593,-0.0002102480419323806
2018-05-15,0.0004659496693804,0.0007581433175878,-0.001419372840002111
2018-05-16,0.0004438555504609,0.0003004695766971,9.125100499852067e-05
2018-05-17,4.6363557432791295e-05,-0.0001525449811518,-7.534441431569932e-05
2018-05-18,-0.0006166043344605,-0.0001806291404863,-0.0001255302468073948
2018-05-21,0.0002034999106812,0.0001276919333092,0.00020482650520551365
2018-05-22,-5.850664316137878e-05,-9.996988656220504e-07,-7.765494966199321e-05
2018-05-23,-0.0004985948395172,0.0001809595214755,0.0003234013361172222
2018-05-24,-0.0004243380337808,-0.0005834626549217,0.0005658496301499383
2018-05-25,-0.0006205676555994,0.0002361498381762,-0.00017626603097643516
2018-05-29,-0.0018987859507932,-0.0001210997766668,-0.00014286071026501366
2018-05-30,-0.0001500259429669,0.0001198954711806,0.0003183350072380339
2018-05-31,-0.0003191243767813,0.0001287612151192,-0.00016846748423971113
2018-06-01,-8.539197235710692e-05,0.0008187304101171,0.0001457545169347173
2018-06-04,-0.0002737796914361,0.0003439225216072,0.00021087116544666015
2018-06-05,0.0003708226472057,-0.0001817966800259,0.0003679979774372558
2018-06-06,-0.0001947694277398,0.0001377051879931,0.0002175785328217423
2018-06-07,0.0005608635456955,-0.0002133912837589,-0.000281808356001535
2018-06-08,-6.224127378364212e-05,-8.380530916340922e-05,8.731052090126432e-05
2018-06-11,-7.676609811330649e-05,-4.331174071159668e-05,0.0002073844041740085
2018-06-12,-2.506146046098473e-05,0.0003973002615814,-7.10649326833514e-05
2018-06-13,-0.0002913070179578,-0.0002138031384088,0.0002102765574744539
2018-06-14,0.0005262155714201,0.0002063414900818,0.0004234465019394427
2018-06-15,5.135485612053629e-05,0.0010551686023157,-0.001272327893128544
2018-06-18,-2.079654088827916e-05,0.0001154393268449,-0.0001513865300060082
2018-06-19,0.0001782928343874,8.903664170980067e-05,-0.00027774623972645765
2018-06-20,-0.0003535196123482,0.0005531550748241,-8.73982723509348e-05
2018-06-21,6.992862448081062e-05,-0.0001597695480131,-0.00040999315440196494
2018-06-22,0.0001085737685167,-0.0002458457026021,0.00010028550761102119
2018-06-25,-0.000433131863836,-0.0004708376320084,-0.0010066650628068933
2018-06-26,0.0001787855895338,0.0005714416879841,-0.00026564456086552416
2018-06-27,6.861929938371824e-05,-7.886672336826782e-05,-0.0009871498801491975
2018-06-28,0.0001735722606351,0.0005789648059071,9.532471414709271e-05
2018-06-29,-2.743173400792363e-05,-0.0001843990670384,0.00039503116623674313
2018-07-02,2.224995327149368e-05,0.0010614490950702,-0.0005362634898767264
2018-07-03,0.0001043731732482,-0.0013602543279144,-0.001439892461541272
2018-07-05,0.000541488417257,0.0002799998965974,0.0002799880033002896
2018-07-06,0.0006650011429603,0.0008310356902311,0.0008310410460538486
2018-07-09,0.0002454623417661,0.0002032755004066,0.0002032802566542025
2018-07-10,0.0002098724797747,0.000187709304307,0.00018771345393023013
2018-07-11,-0.0007614208663323,0.0006838910271454,0.0006838702579231831
2018-07-12,0.0006563792224755,0.0004292750011456,0.0004292721616896643
2018-07-13,-0.000168789993076,0.0004086139329116,0.0004086180486004837
2018-07-16,0.0001613070238815,-6.541946148655854e-05,-6.539940387419379e-05
2018-07-17,6.143100524461377e-05,0.0011747681750093,0.0011747605362790875
2018-07-18,3.793272106386919e-05,-0.0001092509988206,-0.0001092678592906565
2018-07-19,0.0001101192980472,0.0001219436827622,0.00012196374243967506
2018-07-20,-0.0005451225260861,-0.0005454707977017,-0.0005454791895083536
2018-07-23,-0.0005264750652847,0.0005454244539413,0.0005454248878461697
2018-07-24,0.0004578564508648,0.0001881054877702,0.000188125038472655
2018-07-25,0.0005332134429247,0.0002937606262068,0.00029374280856829386
2018-07-26,-0.0003172454656572,-0.0001690411664576,-0.0001690427600601445
2018-07-27,-0.0002869229524472,-0.0007632876312288,-0.0007632842894082456
2018-07-30,-0.0005533431369151,-0.0006271383948028,-0.0006271349874123746
2018-07-31,0.0005414857961479,0.0001272458781733,0.00012724340859925087
2018-08-01,-0.0004364083181805,0.0007968556675396,0.000796861110201592
2018-08-02,0.0005536675077014,0.0011157168386601,0.0011157114122664338
2018-08-03,0.0006530268245294,-0.000140939671392,-0.00014092571432403444
2018-08-06,0.0003319031690722,0.0007164017741915,0.0007163857647566059
2018-08-07,-2.1875038556593742e-05,-3.7304641447862258e-06,-3.6973820377472418e-06
2018-08-08,8.56141958608751e-05,-0.000169239589063,-0.00016926159913566562
2018-08-09,0.0002615339442847,9.153398212478992e-05,9.154271396253957e-05
2018-08-10,5.702679880780512e-05,-0.0003531514434324,-0.00035316806579633735
2018-08-13,-0.0003287841017632,0.0011906407265804,0.001190640256925101
2018-08-14,0.0003619222880803,0.000242674677167,0.0002427045663165194
2018-08-15,-0.0002500771991204,0.0007462584404576,0.0007462498324821747
2018-08-16,0.0005852581627564,0.0002372934737933,0.00023728994248601543
2018-08-17,0.0003236826857088,-0.0007572571783831,-0.0007572709502213193
2018-08-20,0.0005813701124403,-0.0004601119796752,-0.00046010767856169085
2018-08-21,-5.4698345540766255e-06,-3.918062811705228e-05,-3.917484590898844e-05
2018-08-22,0.0002019214624642,2.9733684634000528e-05,2.971222286637511e-05
2018-08-23,-0.0001131219986784,0.0006464481668937,0.000646456722199465
2018-08-24,0.00049280284155,-0.0008564240809449,-0.0008564072870927764
2018-08-27,0.0002974654287215,0.0002337152671876,0.00023370064219999006
2018-08-28,-0.0002624265315076,0.0006126760147175,0.0006126675398429144
2018-08-29,0.0004144915980169,0.0002862243639224,0.00028623801779692834
2018-08-30,-9.378718936124952e-05,0.0002425598700983,0.00024258145473364295
2018-08-31,2.8848994953927267e-05,0.0001446856921634,0.00014467277827962173
2018-09-04,-0.0004498911790148,0.0001260762436984,0.00012607459752448172
2018-09-05,-0.0002420650835748,-0.0009041241694547,-0.0009041337126068439
2018-09-06,1.8343913954214485e-05,-0.0005953308593646,-0.0005953252873161766
2018-09-07,-0.0007644379522692,-1.7065658981523402e-05,-1.708552149035512e-05
2018-09-10,0.0002263170701145,0.0002226227344608,0.00022262870882936608
2018-09-11,-0.0002052061710089,0.0003485300482815,0.00034854612237169983
2018-09-12,0.0001780337600636,-0.0007132216760466,-0.0007132226532412379
2018-09-13,0.0004870106639235,0.0007829678081167,0.0007829758078969424
2018-09-14,-0.000234599566003,0.0002885585941259,0.000288544396854771
2018-09-17,-0.0004213496892953,-0.001081266137367,-0.0010812621854437597
2018-09-18,-9.073444202030202e-05,0.0005084087730997,0.0005084156282861802
2018-09-19,-0.0001335904833209,-0.0003029470587376,-0.0003029559381128051
2018-09-20,0.0007016998453764,0.0003104028844095,0.00031041061386516194
2018-09-21,-2.478285667656395e-05,0.000197451156373,0.00019744093557794813
2018-09-24,-0.0004274963179757,0.0001490195270512,0.0001490290038610058
2018-09-25,-9.131087057605182e-05,-3.784316140773719e-05,-3.7833612963145914e-05
2018-09-26,-0.0007145549890689,0.000397974669439,0.0003979840301230704
2018-09-27,0.0002595970840742,0.0010554658386876,0.0010554294964683904
2018-09-28,-5.635810285405609e-05,-0.0004439416659353,-0.0004439232856171204
2018-10-01,0.0006608420048841,0.0002241201600465,0.00022412959405304072
2018-10-02,-0.0004026126511323,-0.0009380430922021,-0.0009380482390380237
2018-10-03,0.0010435649174943,0.0003375009279941,0.00033749610570086273
2018-10-04,-0.0004104254859547,-0.0011349251798451,-0.0011349420655785924
2018-10-05,-0.0002214554704461,-0.0008961826777663,-0.0008961892228095098
2018-10-08,-5.354169916212589e-05,0.0004238534189464,0.00042387298042964133
2018-10-09,-0.0004034354759053,0.0001410661028088,0.00014106131584210718
2018-10-10,-0.0032648070634417,-0.0026008361388407,-0.0026008487931532803
2018-10-11,-0.002771351235585,-0.0024265278043162,-0.0024265132328654387
2018-10-12,0.0015620708256114,0.0018610505964787,0.0018610574398839916
2018-10-15,-0.0006471385351099,-0.0011221720332749,-0.001122172676694385
2018-10-16,0.0013478097364927,-0.0011269374127778,0.0012724800136863746
2018-10-17,0.0003963427571634,-1.07990115572166e-05,2.1233835929976215e-05
2018-10-18,-0.0011341122963544,0.0008720559686665,-0.0010076399293542334
2018-10-19,0.0001260107086897,-9.436275773893612e-06,-8.433494722771994e-05
2018-10-22,-0.0003046213853965,-5.239295849035247e-05,0.0003646905121963684
2018-10-23,-0.0006363041165723,-0.0002225006179301,-0.0005038130396308087
2018-10-24,-0.0024273962959657,0.0016065808432432,-0.0018919578452246076
2018-10-25,0.0013297029685259,-0.0011852057821366,0.0014593676769580992
2018-10-26,-0.0015885976242333,0.0007876284326364,-0.0011786244105516505
2018-10-29,-0.0002995366488689,0.0010289179158953,-0.0005443431413607651
2018-10-30,0.0009823610277132,-0.0008458752438087,-0.000272074752350002
2018-10-31,0.0008327181735231,-0.0010735117598995,-0.0003781714569175371
2018-11-01,0.0003864642682883,0.0003887633199472,-0.0012033870898997263
2018-11-02,0.0004641325306664,0.0004916091386206,0.00047035688881528754
2018-11-05,0.0001793844859174,-7.21147684039951e-05,0.00022523911072981853
2018-11-06,0.0004285764123705,-0.0003937590989848,-5.350107080672062e-05
2018-11-07,0.0009574909027864,-0.0009238016038747,-0.0009134644414398284
2018-11-08,0.0001055455386438,5.754926654496335e-05,0.0003160683031294276
2018-11-09,-0.0009579986893945,-0.0001800753190071,0.0011671373335923603
2018-11-12,-0.0012349255880045,0.0004564605213334,0.0013158938471328414
2018-11-13,-0.000185941097544,-3.474896808503458e-06,-4.89676230934892e-05
2018-11-14,-0.0005643693922862,0.0007410077338664,-0.00032782949202508395
2018-11-15,0.0003437974225231,-0.000400443793764,-0.0005470374040029919
2018-11-16,-0.0003010790537441,0.0005738031652724,-0.00038369036226575007
2018-11-19,-0.0009051516889662,0.0009074511069951,0.0008515546246521206
2018-11-20,-0.0007252122124472,0.0004626341127213,0.00046262975008261575
2018-11-21,0.0001645854281287,-8.429748438324145e-05,-0.00031112865840487216
2018-11-23,-0.0003500086522146,0.0001344700485119,0.00024175213547105337
2018-11-26,0.0007603906473365,-0.0006786383325811,-0.0005235824903417792
2018-11-27,-1.2458023572530974e-06,-0.0005110561528235,0.0003365650344293134
2018-11-28,0.0009114135159559,-0.0005538631496653,-0.0010852571538822974
2018-11-29,-0.0004274526410057,0.000304640972302,-0.00013858593422070263
2018-11-30,-2.4753276491764405e-05,-0.0003075010031317,-6.202577025676205e-05
2018-12-03,0.0002251562904344,8.978596382187165e-05,-0.0009798801071931407
2018-12-04,-0.0007132647385478,0.001363583616237,0.000509576847820692
2018-12-06,0.0002830247141373,-0.0001606237244276,-0.0001845368805738058
2018-12-07,-0.0004664730340221,0.0013748269494926,0.00023926026998700425
2018-12-10,0.0001477413440667,-0.0004990620719851,-1.29132725639238e-05
2018-12-11,-0.0003306748198904,-0.0001597416055951,5.880884882802701e-06
2018-12-12,-0.0001935015343386,-5.392130638872636e-05,-0.0003500390296529599
2018-12-13,6.678798084166701e-05,-0.0001606110617872,0.00014670610992092108
2018-12-14,-0.0004166336638121,0.0002803842613309,0.0008371461639545739
2018-12-17,-0.0002739751558899,0.0010016941717572,3.830937899603729e-05
2018-12-18,0.0003313773635831,2.3761624465138584e-05,-0.000308579978322864
2018-12-19,0.0009606250973779,0.0001284026806674,0.0009809648722763603
2018-12-20,0.0003692829367056,0.001405638890474,-0.0007507530364499542
2018-12-21,0.0007925147706382,0.000395074270422,0.0010051840486301681
2018-12-24,0.0012077883590622,0.0013261453125475,-0.0002058044360329635
2018-12-26,-0.0022061962803768,-0.0015580810153855,-0.0011568620385905616
2018-12-27,9.744605537874776e-05,0.0004246040483359,-0.0005926344742490895
2018-12-28,0.0007633770664221,0.0002831652974098,-0.0002604584722009595
2018-12-31,0.000228039656883,-7.81028943017922e-05,-0.0002880477210773935
2019-01-02,0.0002511090563473,-3.613979907112383e-05,-0.00010302068921072411
2019-01-03,0.0017160192765526,0.0012666771841795,0.0012666763456656753
2019-01-04,-0.0019979102404847,-0.0013998401026209,-0.001399834297246945
2019-01-07,-0.000587167094954,8.761682555001864e-07,8.812183428284575e-07
2019-01-08,-0.0005768183584543,-0.0003561193384431,-0.00035611876048619734
2019-01-09,-4.379285754173136e-05,0.0002855971988586,0.00028559205125180357
2019-01-10,-0.0001553724661176,-0.0004566013712456,-0.00045659368861510817
2019-01-11,0.0003879475775417,0.0001870645383925,0.00018705871605577965
2019-01-14,8.100932934503595e-05,0.0003293152405469,0.00032932214371296205
2019-01-15,-0.0004456313630626,-0.0005355975279918,-0.0005355981816107612
2019-01-16,-0.0001436947374453,0.0002587713415309,0.0002587673745461909
2019-01-17,-0.0004533759350623,-0.000262668615902,-0.0002626680207877839
2019-01-18,-0.0007916804526489,-0.0009103877476201,-0.0009103830768970128
2019-01-22,0.0008372424878894,0.0006855606849701,0.0006855553664345884
2019-01-23,-0.0001213919110441,-0.0001357712829933,-0.0001357711875223816
2019-01-24,0.0004096351046963,-0.0002508383878194,-0.0002508379185228734
2019-01-25,-0.0005380364694046,0.0008995180795922,0.0008995091967299714
2019-01-28,0.0002456650409001,0.0005182753181647,0.0005182877913697798
2019-01-29,0.0004224978405024,0.0006172728788251,0.0006172659319944292
2019-01-30,-0.0001481485566188,-0.0001246884125625,-0.00012469094479478185
2019-01-31,0.0003603362554198,-0.000287950916373,-0.0002879414847994848
2019-02-01,-0.0007272669011547,-5.756284223532344e-05,-5.755900367710553e-05
2019-02-04,-0.0004969261526381,-0.000590792882832,-0.0005907983263207114
2019-02-05,0.0001097251107587,6.177557012987989e-06,6.1781948400924455e-06
2019-02-06,0.0001406303667223,-0.0004578340224365,-0.00045783018453038766
2019-02-07,0.0007110853158161,0.000479040670928,0.0004790417936504012
2019-02-08,0.0001433025110978,0.000251088682487,0.0002510846918858063
2019-02-11,-0.0002199718536114,-0.0003590574239261,-0.0003590513232402655
2019-02-12,0.0001768295377567,-0.0001686878158529,-0.00016869548933477166
2019-02-13,-0.0002351176382833,-0.0003353035814081,-0.0003353077832621313
2019-02-14,0.0005614942847172,0.0004235326122226,0.0004235369580204482
2019-02-15,0.0001987375886478,0.0003858634054123,0.00038586583670767834
2019-02-19,0.0002816241747437,0.0011839439171671,0.001183946171861089
2019-02-20,3.52106876636115e-05,-0.0001314600337354,-0.00013146440194121572
2019-02-21,-0.0005024987027863,-0.0007811331210733,-0.0007811181606726114
2019-02-22,0.0005834560292825,0.0001021180653518,0.00010210542834470282
2019-02-25,-0.0001628915149854,-0.0001650529549047,-0.00016505266594452506
2019-02-26,0.0003731304271711,9.573204597711236e-05,9.57365651804074e-05
2019-02-27,-0.0004843517482776,-0.0005039078128789,-0.0005039145047522614
2019-02-28,-0.0004025903809992,-0.0003557818734914,-0.0003557776355121538
2019-03-01,-0.0002438395773852,-0.0014133314233603,-0.0014133375349020684
2019-03-04,0.0002990391806208,-0.0001964688524569,-0.00019646001545667327
2019-03-05,3.301783716479481e-05,8.01639178725944e-05,6.701579345300895e-05
2019-03-06,0.000178087786082,-0.0002026768140227,8.057052296057763e-05
2019-03-07,0.0001799017017843,-0.0003619994162751,0.00025089295376296255
2019-03-08,0.0001271308387867,0.00070159585646,0.000777338918764707
2019-03-11,0.0003624413886986,0.0001893513664269,-0.0008493228632165455
2019-03-12,0.0004978027303802,0.0005518403664257,0.0005268595469772255
2019-03-13,0.0001766123843517,0.0006700852406477,0.000670087046885947
2019-03-14,-0.0002126484482031,-0.0008194054691911,-0.0008194053225905023
2019-03-15,0.0005896714787456,0.0005553621023789,0.0005553612995214296
2019-03-18,-5.299807860238633e-05,0.0001019761821233,0.00010198077890379557
2019-03-19,-8.087026420249128e-05,0.0002716641230844,0.0002716537962903953
2019-03-20,0.0008195106466784,0.0005314966749585,0.0005314988453803463
2019-03-21,0.0003441420979599,0.0001768679085265,0.00017687404420330425
2019-03-22,0.0002912953730669,-0.0004633026462179,-0.00046330307262372103
2019-03-25,0.0003113528046246,0.0004435169429438,0.00044350710221358395
2019-03-26,0.0002482193765135,-0.0001769900227306,-0.00017698748818161374
2019-03-27,0.00013031055675,-0.0005993948480546,-0.0005993804671269134
2019-03-28,0.0001992532813884,-0.0008925002233894,-0.0008925006745781837
2019-03-29,9.86379089463945e-05,0.0003429657310208,0.00034295098562596725
2019-04-01,-0.0003323548308194,0.0002191524577812,0.00021916320294740956
2019-04-02,0.0002511608952619,-0.0001655694564026,0.0003973300345309798
2019-04-03,-0.0003319740722964,0.0003291855599076,0.00013152933479084467
2019-04-04,0.0002796634425624,-0.0001857130199022,0.0001551658322216995
2019-04-05,0.0003199445656403,0.0002785796771538,0.0001360200124863544
2019-04-08,-0.0001740647773934,-0.0001889345485947,0.00039297410280126027
2019-04-09,-8.585182510072664e-05,0.0001237504340713,0.00019072601656299856
2019-04-10,0.0005288797252672,0.0004631105406285,0.00046310026504290644
2019-04-11,-0.0003192574714341,-0.0009902659145831,-0.0009902649666929352
2019-04-12,-0.0001937286147772,0.0001345526206053,0.00013455089307341027
2019-04-15,0.0001362750719752,-0.0001222386993811,-0.00012223073475827346
2019-04-16,-0.0004140627457315,0.0006923466281362,-0.0004259919701038696
2019-04-17,-0.0001311778052223,0.0002967935448849,4.462359749304821e-05
2019-04-18,0.0004431833720242,1.337717353761679e-05,0.00011224369244759338
2019-04-22,-0.0001347400727101,0.0001385156473966,0.00013853538333042314
2019-04-23,0.0008574751740521,0.0008041943082469,0.000529027907911275
2019-04-24,0.000353355667138,-0.0003586991988798,2.7295783572512717e-05
2019-04-25,-0.0002062711360489,0.0001583622538155,0.00026831010186355466
2019-04-26,0.0006739612551987,-0.0003925901961467,0.0004864081932022399
2019-04-29,-0.0001690372584206,0.0003967033013461,-0.00019267618548037783
2019-04-30,0.0003001614346651,-0.0006944629220048,-0.0002677609849757038
2019-05-01,-0.0006190663935097,0.0002625945156467,-0.0006572377765729498
2019-05-02,-0.0005390743560697,1.3142921957421926e-07,-0.000532307675428195
2019-05-03,0.0009044671695974,0.0005652899736389,0.0013902342312780195
2019-05-06,3.554745588187899e-05,-0.0004677297320337,-0.00028293957025189286
2019-05-07,-0.0007782833006202,-0.0014309025432183,-0.0009727096310632481
2019-05-08,-0.0003537661100508,1.5586713335700184e-05,-0.0003268918772354243
2019-05-09,0.0001292520282469,-0.0004979251217607,-0.00016602748412845373
2019-05-10,0.0002826491611867,-5.453092306763796e-05,0.00020808069873542746
2019-05-13,-0.0011879403270221,-0.0028467612991606,-0.001433688896540388
2019-05-14,0.0004214105432678,0.0006469058695378,0.0004125762597525259
2019-05-15,0.0007834506087026,0.0007295507474237,0.0006513117871192409
2019-05-16,0.0003040854633091,0.0009833568536275,-8.443433161272164e-07
2019-05-17,-0.0003326240022493,-1.5198378993933634e-05,-0.0009839684266463773
2019-05-20,-0.0006289956892358,-0.0008195381532797,-0.000830896718150528
2019-05-21,0.0003891236645115,0.0006403788017383,0.0002961724457375044
2019-05-22,0.0002169556028482,-0.0001277208922935,-0.0002755902820747854
2019-05-23,8.015427935588449e-05,-0.0012662534639726,-0.00011914993210917504
2019-05-24,9.855202665426158e-05,-0.0001024049166989,5.6687143025139456e-05
2019-05-28,2.666131609528079e-05,0.0001170773262252,-0.00045753775828253273
2019-05-29,-0.0004337670506747,-0.0003908666191798,-0.00033786570293651506
2019-05-30,0.000638209979077,-0.0003588310017367,0.0007275042327803904
2019-05-31,0.0001184900987532,-0.0017785462124951,0.00037951960465887585
2019-06-03,0.0004963940962758,-0.0021209918338375,0.00019012358098204507
2019-06-04,0.0007273571243106,0.0011124828679718,0.0011839901785305892
2019-06-05,0.0004853109805934,0.0004907910659209,0.0004907899122823003
2019-06-06,0.000339809405607,0.0005628430182258,0.0005628605396911174
2019-06-07,0.0010875733571998,0.0012034897741236,0.0012034752531485864
2019-06-10,-0.0004020750800534,-0.0002288442879166,-0.00022884983288577293
2019-06-11,-1.4405021010158548e-05,-4.077977867633712e-05,-4.0783267896720614e-05
2019-06-12,0.0002503774734925,0.0001680183895133,0.00016800548577372164
2019-06-13,0.0005481644658417,0.0006914909148849,0.0006914971823319295
2019-06-14,3.926326115295509e-05,-0.000188663192551,-0.00018864594330226633
2019-06-17,-4.228167223452788e-06,0.0001857004242617,0.0001856692968395376
2019-06-18,0.0008189878898074,0.0009554951144269,0.0009555389050978053
2019-06-19,0.000486802055917,0.0006075909295403,0.0006075703962651419
2019-06-20,0.0007325586562891,0.0022771535458013,0.0022771529313361247
2019-06-21,-0.0006237013573974,0.0004453271141259,0.0004453205626811231
2019-06-24,0.0003966436856414,0.0011285031853188,0.0011285098426677101
2019-06-25,-0.000346028283875,-0.0005655969621653,-0.0005655976036108235
2019-06-26,-0.0006009633731643,-0.0004282304935308,-0.0004282208184819405
2019-06-27,0.0006004619289341,8.820728362639363e-05,8.818250786933841e-05
2019-06-28,0.0003497309998245,0.0002337891962619,0.000233802758677104
