Datetime,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2026-03-30 14:30:00-04:00,629.5800170898438,555.880126953125,238.94000244140625,93.75,54.474998474121094,86.66500091552734,95.26339721679688,108.28500366210938,78.79010009765625,413.489990234375,63.25,29.2549991607666,129.57000732421875,87.08000183105469,27.979999542236328
2026-03-30 15:30:00-04:00,632.0,558.2703247070312,239.60000610351562,94.08000183105469,54.77000045776367,86.77999877929688,95.26000213623047,108.30500030517578,78.83000183105469,414.5899963378906,63.53990173339844,29.2549991607666,129.8350067138672,87.3499984741211,27.969999313354492
2026-03-31 09:30:00-04:00,642.5,568.739990234375,244.63999938964844,95.83999633789062,55.48500061035156,86.7699966430664,95.46219635009766,108.78500366210938,79.29499816894531,424.3194885253906,67.04989624023438,29.204999923706055,127.98989868164062,88.12000274658203,27.825000762939453
2026-03-31 10:30:00-04:00,640.6799926757812,566.9525756835938,243.6699981689453,95.26000213623047,55.279998779296875,86.62999725341797,95.39969635009766,108.68000030517578,79.28500366210938,423.4800109863281,66.61499786376953,29.280000686645508,130.2301025390625,88.16999816894531,27.864999771118164
2026-03-31 11:30:00-04:00,642.1199951171875,568.3400268554688,244.00999450683594,95.2699966430664,55.26499938964844,86.75,95.4000015258789,108.69000244140625,79.25,424.2099914550781,66.94000244140625,29.34160041809082,130.58999633789062,88.36499786376953,27.87070083618164
2026-03-31 12:30:00-04:00,647.0,574.47998046875,246.49000549316406,96.30000305175781,56.19499969482422,86.92500305175781,95.50499725341797,108.98999786376953,79.44499969482422,426.9800109863281,67.46499633789062,29.020000457763672,126.5999984741211,88.56999969482422,27.799999237060547
2026-03-31 13:30:00-04:00,647.7050170898438,575.0599975585938,246.75010681152344,96.44000244140625,56.18000030517578,86.9749984741211,95.5250015258789,108.97319793701172,79.50499725341797,428.5,67.88999938964844,28.84000015258789,126.11000061035156,88.4800033569336,27.795000076293945
2026-03-31 14:30:00-04:00,649.4019775390625,576.4400024414062,247.62530517578125,96.62000274658203,56.345001220703125,87.05999755859375,95.58999633789062,109.125,79.54499816894531,429.3299865722656,67.91500091552734,28.9950008392334,127.51000213623047,88.83999633789062,27.815000534057617
2026-03-31 15:30:00-04:00,650.239990234375,577.1900024414062,247.99000549316406,97.13999938964844,56.77000045776367,86.69000244140625,95.41999816894531,108.9800033569336,79.56999969482422,430.2449951171875,68.16999816894531,28.950000762939453,127.24500274658203,88.66999816894531,27.78499984741211
2026-04-01 09:30:00-04:00,655.030029296875,583.8300170898438,251.11900329589844,98.5999984741211,57.435001373291016,86.46499633789062,95.12999725341797,108.67500305175781,79.33499908447266,435.5,67.81500244140625,28.55500030517578,123.25,89.0999984741211,27.655000686645508
