Date,piggyback_2a,piggyback_2b,piggyback_3,piggyback_4
2018-03-29,0.00648592920938176,0.0065658856475003255,0.006463549454067735,0.006452359576410722
2018-04-02,-0.008948558392206336,-0.008891403179913255,-0.009346594131618133,-0.00954561200132403
2018-04-03,0.0043156181411284945,0.004187725892026915,0.004639292801403486,0.004801130131540981
2018-04-04,0.004263655880204378,0.004282338899729822,0.004388866864388437,0.0044514723564804655
2018-04-05,0.002436147099128162,0.0024923057639023023,0.0026101371220354067,0.002697132133489029
2018-04-06,-0.007806141146328405,-0.007835486252074426,-0.00836286099267577,-0.008641220915849452
2018-04-09,0.002523626134139946,0.0025212731852929065,0.002555492013851458,0.0025714249537072144
2018-04-10,0.006591292777371825,0.0064813131204485164,0.006950657825405061,0.007130340349421678
2018-04-11,-0.0016216621033840668,-0.0015323626809805842,-0.0016958170998657633,-0.0017328945981066118
2018-04-12,0.0022817741404294457,0.0019529999658599098,0.0025081941606037894,0.0026214041706909613
2018-04-13,-0.0009507429750882552,-0.0007399299915367623,-0.0010744347180108656,-0.0011362805894721707
2018-04-16,0.003250505203148217,0.0032296342079358516,0.0032992081331504066,0.0033235595981515017
2018-04-17,0.004573812921907312,0.0047826091832927,0.004675647863241987,0.004726565333909325
2018-04-18,-0.0011093006857459918,-0.0009495783518305378,-0.0006461226233359993,-0.00041453359213100316
2018-04-19,-0.0035271855476381063,-0.0036512737410102007,-0.003354599337505864,-0.003268306232439743
2018-04-20,-0.004865772103644961,-0.005021082311066666,-0.004756213617388086,-0.004701434374259649
2018-04-23,-0.0002629795386207962,-0.00045867494925849023,-0.0002422256775008318,-0.00023184874694084966
2018-04-24,-0.0063736760877925345,-0.00634986939024351,-0.006358068349680092,-0.00635026448062387
2018-04-25,0.0002141089180381361,0.00011738555839364444,0.0003616419921006143,0.0004354085291318534
2018-04-26,0.005361175538251424,0.005726999028244619,0.005197060959050565,0.005115003669450137
2018-04-27,0.000983434693807676,0.001205019297716296,0.0008270297629166398,0.0007488272974711215
2018-04-30,-0.0028217202317847054,-0.0028422937523525163,-0.002951768276382856,-0.003016792298681931
2018-05-01,-6.68546144382779e-05,5.370752686784759e-05,-1.9274801473982402e-05,4.515105008165378e-06
2018-05-02,-0.0029404536906454267,-0.0026972324974566765,-0.002919086000056051,-0.0029569367368058163
2018-05-03,5.615814687057625e-05,6.259207720803834e-05,-7.564731843306868e-05,-7.549524300669611e-05
2018-05-04,0.005482963092911263,0.005770512550125928,0.00566344820997378,0.005721999127392208
2018-05-07,0.0012175097023462758,0.0012770993584828472,0.0013297171515775212,0.0013371691117625535
2018-05-08,-0.00042758885173141387,-0.00045815887608635533,-0.00032660988725433234,-0.0003068729282970411
2018-05-09,0.0033715778770549284,0.0033662111165916517,0.003637952400425514,0.003742142894590503
2018-05-10,0.004734577143711295,0.005136860022839961,0.004642693519005981,0.004615239198129836
2018-05-11,0.001294159312980001,0.0012457351781323882,0.0012072861096905244,0.0011956724303494675
2018-05-14,-0.00026019019387451604,-0.0005894357995679746,-9.168212709949515e-05,-3.0803069515031734e-05
2018-05-15,-0.004770934893999917,-0.005470631811535367,-0.004502091777529861,-0.004377252529840368
2018-05-16,0.001177254800297973,0.0011483228583802996,0.0014248304764408718,0.0014875918012491318
2018-05-17,-0.0005712588304627047,-0.0006425293252332069,-0.000480105110687903,-0.0004639450450228282
2018-05-18,0.0001764658517049916,0.0005836251617364398,-9.53962602766807e-05,-0.000244462895402282
2018-05-21,0.0033660719586691454,0.0035760494307638005,0.003479370008880218,0.0035238372025011727
2018-05-22,-0.001327655517033502,-0.0013499085333160208,-0.0013431462020247263,-0.0013569440118223015
2018-05-23,0.0026746590898121705,0.003205778644382902,0.002475696584679822,0.0022983107941206646
2018-05-24,-2.7368610948714944e-05,0.00027793777594967823,-0.00029731165740488744,-0.00042363996101570773
2018-05-25,-3.4113609245027966e-05,0.000306461645069905,-0.0003034093663109468,-0.00048509162283036204
2018-05-29,-0.0016326533554683895,-0.0007932746829357718,-0.002314815355289154,-0.002688523752717755
2018-05-30,0.004369089126262816,0.004048212770641031,0.004752974515918404,0.005009757679265121
2018-05-31,-0.0027526652469210254,-0.0029253872282079957,-0.002854162114742202,-0.002875754299294439
2018-06-01,0.002822771699557224,0.0026830113509809465,0.003094918360425222,0.003165405244631866
2018-06-04,0.0010693516208765811,0.0006891893957548434,0.0011802031144281732,0.0011936269010762903
2018-06-05,0.0010627859668265098,0.0012599041530204503,0.0010178076479382793,0.001013446124692371
2018-06-06,0.0024988763886979234,0.002088155581199287,0.0026661719635861702,0.0028152929943175012
2018-06-07,0.001027334045390518,0.001472696391795748,0.0009113166099583011,0.0007962216005578267
2018-06-08,0.0008280896692345917,0.0007116045627326927,0.0009070111690792071,0.0009266668657556681
2018-06-11,0.0003733218798085837,0.0004225153750003463,0.0004231455814798146,0.000426922101181311
2018-06-12,0.00028601155745898704,0.0002809327524186362,0.0004453093725162567,0.0003806315530434679
2018-06-13,-0.0017462734031924478,-0.0017193336062256662,-0.0018425430590191018,-0.0017267792387981595
2018-06-14,0.0019763168032861326,0.002968138397352675,0.0020230430641398726,0.0016770666842685523
2018-06-15,-0.0003036262485382375,-0.0008106256980204966,-0.0003048744919040179,-0.000490290745879599
2018-06-18,-0.0008206379234218595,-0.0009387886680550351,-0.00062688377526269,-0.0006129363275331015
2018-06-19,-0.0010111362913752182,-0.0008017687183108456,-0.00110642296822181,-0.0012506007853275583
2018-06-20,-0.00020920767459827586,-0.0007282404292221782,0.00016455892125936028,0.0002085889676059487
2018-06-21,-0.0021548568866807884,-0.0020523545641546914,-0.00228015942230614,-0.002380753623966425
2018-06-22,0.0009419287443856255,0.000997188316533207,0.001097743420446974,0.0012547342600519873
2018-06-25,-0.005639593258480132,-0.005745728485260374,-0.005901910533399909,-0.006048771687336673
2018-06-26,0.0010186880910261747,0.0013429912149371106,0.0013222812317737168,0.001287523148962011
2018-06-27,-0.0025991525878421326,-0.0021005063956812367,-0.0026061044652378146,-0.0028008090002260605
2018-06-28,0.0020642646996228363,0.0019335001868995656,0.0022485683992246796,0.002341945550112167
2018-06-29,0.000396494818920192,0.00011764967964155451,0.000356361008318929,0.0006162857186034158
2018-07-02,0.000584414561634739,0.0004974341891456754,0.0007170823128865027,0.0005669850556455484
2018-07-03,-0.0009608253308740907,-0.00021934658961496008,-0.0011722899425699557,-0.0012357412023237253
2018-07-05,0.003631757317388424,0.0039639432569113725,0.0036123231239631017,0.003707949790521973
2018-07-06,0.003914948677217018,0.00401816510263349,0.0039835575708747515,0.004177364859105754
2018-07-09,0.0032600121200749366,0.0031872649749217284,0.003107020376483982,0.0032989798973443916
2018-07-10,0.00134406110599375,0.0011784404559443678,0.0014019200673708173,0.0014063100060641078
2018-07-11,-0.002436401974971418,-0.002679788360046352,-0.0024694869329278126,-0.0029295120603924185
2018-07-12,0.0038849215711383015,0.0041767986015633345,0.0038062888023506205,0.003916434946517937
2018-07-13,0.000917353953317527,0.000857747243318797,0.0008911440813169498,0.0009065723573869836
2018-07-16,-0.0009049274043600986,-0.0011624027304147286,-0.0011035948318481104,-0.0011710027925122403
2018-07-17,0.0018868929297936768,0.0013752125371902478,0.0019678892859129205,0.0020171238462281583
2018-07-18,0.0007613287838662473,0.000610549108219386,0.0008024289993181888,0.0008391765776313015
2018-07-19,-0.0006271711755641522,-0.0006105097040614549,-0.00045096145206295206,-0.0005609776179713048
2018-07-20,-0.0017701755211405317,-0.0019762775312213263,-0.0020074317073152997,-0.0017259393437057584
2018-07-23,-0.00044418299149809445,-0.0012818484761608583,-0.0003064139899884063,-0.00017665320859184896
2018-07-24,0.002423131145479219,0.002753260031789049,0.0022060592790329914,0.002204690029672979
2018-07-25,0.003357954023862844,0.003572630186629728,0.0033622037262528333,0.0036378550722239627
2018-07-26,-0.0009816925608714584,-0.0013843313876110337,-0.0008496126745406798,-0.0009932061611690433
2018-07-27,-0.0024924879313772868,-0.0022594592808264148,-0.0028794568201545192,-0.0030290333357347278
2018-07-30,-0.0026708451844553887,-0.002879154788681388,-0.0027143197270692227,-0.002650365681744459
2018-07-31,0.0026073155637743256,0.003000732827650748,0.0026167443579073334,0.002576875675466841
2018-08-01,-0.0012736512373998621,-0.001974508572720359,-0.0011736673233087769,-0.0011645373811383771
2018-08-02,0.0029724189198990494,0.0029172891226852222,0.0032140810705968787,0.003223634683168635
2018-08-03,0.0026057053939418213,0.0030875489200476265,0.0024910635852115706,0.0023736242000476993
2018-08-06,0.0019820106992037984,0.0018300206840666617,0.0021272414963643183,0.0020905988554030656
2018-08-07,0.0008342321626548458,0.0006061332802897996,0.0008959552635022534,0.0010641801491502853
2018-08-08,-6.690138103154707e-05,6.243856898476389e-05,-0.0002386470790005055,-0.00027838866718185834
2018-08-09,0.00031652350827774344,0.0006119110873960994,0.0002479981094391643,0.00017962934259633848
2018-08-10,-0.001487151880369018,-0.001215714677504383,-0.0014741285474599022,-0.0016724166549853172
2018-08-13,-0.0014572532174245603,-0.0021901265652641373,-0.0013134568804409985,-0.0013388033980484416
2018-08-14,0.002680738262987793,0.002740461436166038,0.0027857495310618335,0.002794793659763739
2018-08-15,-0.0021060310416450116,-0.002800052735571919,-0.002139582019451016,-0.002487220795260677
2018-08-16,0.0033210618895950076,0.003542660013289056,0.003422959761196274,0.0034782841707008045
2018-08-17,0.0013960600073290696,0.0018502668298813842,0.001327285286897101,0.0013043729171381521
2018-08-20,0.0018014447559097928,0.0022497303011529664,0.0016248545708940243,0.0015967634072863938
2018-08-21,0.0005123212060051323,0.00037165970350204843,0.0005492100066420929,0.0007202123550917978
2018-08-22,0.0001878947423621587,0.0003836535257892125,0.00020437529808039773,0.000335868213903254
2018-08-23,-0.00018156629952424398,-0.0006012693079137053,-5.981115763559956e-05,-0.00013357821844350897
2018-08-24,0.002385611382789735,0.0032200883640960956,0.002265263614190527,0.002279821144760828
2018-08-27,0.0026817936961001337,0.0025760785157234,0.0026698304397249906,0.002893335542039916
2018-08-28,-0.00028435806394673047,-0.0009915414776746258,-1.6145182476121035e-05,-1.9069157492718225e-05
2018-08-29,0.002193644355248706,0.002310105293931039,0.0022711892281805446,0.0024048364686687545
2018-08-30,-0.00110945874182569,-0.0012432894804937907,-0.0010062827025882437,-0.0011207526943956385
2018-08-31,0.0003159584857071101,0.00013944517183101115,0.0004378980218553493,0.00039606421472505713
2018-09-04,-0.000998035027029769,-0.001750149567712485,-0.0008986182905247127,-0.0008940917827138899
2018-09-05,-0.0012755129611862444,-0.00141968269916414,-0.0013614420577045,-0.0014191162215399587
2018-09-06,-0.0007100238244738908,-0.0004031386575907932,-0.0008104708269993863,-0.00099321773960335
2018-09-07,-0.0020331057314399896,-0.0027032294590310095,-0.002127075992267493,-0.0020226123417162924
2018-09-10,0.001069547977398223,0.0011952845057152314,0.0010884006866450553,0.0010518707905512949
2018-09-11,0.0004888578143449239,6.416839472243283e-05,0.0005523854682233944,0.000760222547222294
2018-09-12,0.00027437518988156093,0.0007777085562857475,0.00023451849204930827,0.00015095515767613266
2018-09-13,0.002482816772570838,0.002641109952434295,0.002439899083152579,0.0024288097884769383
2018-09-14,-0.00018780314697268175,-0.0006765055120234398,-0.0002550902853979205,-0.00019372307685879372
2018-09-17,-0.0024511268612375054,-0.0023927246607568127,-0.0026120593329545666,-0.0026746124674697238
2018-09-18,0.0012023924935233876,0.0006706785762942866,0.0011751554475748656,0.0014768014398789454
2018-09-19,-0.000303979881275918,-0.0002882608094217733,-0.0004330096057338826,-0.00031687693243040465
2018-09-20,0.003308882046559217,0.0037670083658310617,0.0033668223880946387,0.0034146393538140468
2018-09-21,-0.00022688037046767409,-0.00031134094335974043,-0.00020855240534714678,-0.00020245729576088455
2018-09-24,-0.0016580085912440581,-0.002008354432789483,-0.0016413735497629825,-0.001608245428455237
2018-09-25,-0.0008876675779013823,-0.0007330694403825476,-0.0009199553193750835,-0.0008425029359840318
2018-09-26,-0.0003035062740377742,-8.880349153201912e-06,-0.00038093145753839686,-0.0005946197227540532
2018-09-27,0.0015586248024036411,0.001437792418691091,0.0017344349551012641,0.001758263924465769
2018-09-28,9.73184908337771e-05,0.00033728415097391174,0.00027733798592730714,0.0003059953190374696
2018-10-01,0.0010887518638536182,0.000619870344747039,0.0010349279995569148,0.0011078355443061199
2018-10-02,0.00046877478449852174,0.0010125843872782329,0.00020232015279530085,4.27364738644443e-05
2018-10-03,-0.0017305240993679828,-0.0028885688872053745,-0.0012829488965139164,-0.0009843684428909511
2018-10-04,-0.004036247154734118,-0.00480904777770142,-0.004178337127889068,-0.004286303091715887
2018-10-05,-0.0033979845218191154,-0.003816458705961764,-0.0033762777648688592,-0.0034166518774083237
2018-10-08,0.00023505936940710514,-0.00028001607244810894,0.00039872277164584055,0.0003120861884909331
2018-10-09,-3.416012362668426e-05,0.0003852906997307555,-0.00011379213154151482,-0.00018937122754900446
2018-10-10,-0.014009391199798254,-0.014512732317811017,-0.014539720581575582,-0.014874959658279278
2018-10-11,-0.00898169657437431,-0.007722102326586405,-0.009798381278145002,-0.010091225496447804
2018-10-12,0.005841631163554316,0.005995674026727491,0.006109013540681424,0.006298805617100152
2018-10-15,-0.0023992208888343356,-0.0023871811143868047,-0.002404495994881408,-0.0024865407335159643
2018-10-16,0.009681295985810318,0.010061301888816635,0.010046288130825564,0.010211608892977677
2018-10-17,-0.0004604306013398755,-0.0010958480038475796,-0.0004264719290629597,-0.00042955863037922286
2018-10-18,-0.005674873866347876,-0.005911645205670412,-0.005974125022065114,-0.0062571382768994415
2018-10-19,-0.0007616932637562952,-0.0007613095291286212,-0.0007218919650403443,-0.0007233041685475203
2018-10-22,-0.0018854269284114273,-0.0019466279512381668,-0.0018708169011728375,-0.0017848544492913593
2018-10-23,-0.0016586276652596405,-0.0012865307974419874,-0.002010590467270923,-0.0023121729853883702
2018-10-24,-0.011729594241745805,-0.011605055681261961,-0.012217599933790445,-0.012805375447125223
2018-10-25,0.007396259062479839,0.007267850415081986,0.00788502107629727,0.008136860461400741
2018-10-26,-0.006853644595137536,-0.006453575598637409,-0.007267412283465319,-0.0073317117567273556
2018-10-29,-0.002081325922107912,-0.0026485743169783233,-0.002173087517232111,-0.0023533539107062277
2018-10-30,0.006058008962593184,0.005894971838578777,0.00638832186394081,0.006548493068242983
2018-10-31,0.00414113316632221,0.0036285265953646634,0.004220606472821736,0.004429717748512094
2018-11-01,0.004211708714069275,0.005419586700213404,0.004142292923272617,0.004186096706440382
2018-11-02,-0.004065089597031435,-0.004726464235825206,-0.003899899989549767,-0.0038959161485735095
2018-11-05,0.0023597032392347556,0.002638135217663794,0.0024189840516848286,0.0024739293175012316
2018-11-06,0.002289502278574817,0.002268752108418069,0.0023868983260500382,0.002439202560990391
2018-11-07,0.008606306827676555,0.009251651164927955,0.008641519611281767,0.008850408689287746
2018-11-08,-0.0007001855262326198,-0.001344945532365143,-0.0005191850301193036,-0.0005682024371527997
2018-11-09,-0.0028822319620831214,-0.003168744745950767,-0.002735730674665462,-0.002956613389876221
2018-11-12,-0.006530416637265714,-0.006835344606584975,-0.006418759080760068,-0.006689400241914178
2018-11-13,-0.00127866405479365,-0.0011814685944432572,-0.0008166508238678511,-0.0010737889722166392
2018-11-14,-0.002496892574824488,-0.0022202028390023777,-0.002674366555740999,-0.0026961147496947003
2018-11-15,0.004366900639997309,0.004587111044995628,0.0042824233363204355,0.004388047786185367
2018-11-16,0.0014017517144623132,0.0021297453441977456,0.0012267451912779878,0.0012460953056331592
2018-11-19,-0.006641710651101503,-0.006749847675896864,-0.006619489237292615,-0.006813645683423755
2018-11-20,-0.007579998028035053,-0.008309629611639113,-0.007044418581398659,-0.007523194214048311
2018-11-21,0.001217944456737251,0.0017994792105362463,0.001005719142587722,0.00115265969263476
2018-11-23,-0.002855092166505902,-0.003162590748442965,-0.002432444644051904,-0.002727208339136361
2018-11-26,0.006571888142986023,0.0067977088504201375,0.006491385329272057,0.0067080509942701655
2018-11-27,0.00173168726820105,0.0016183417521263535,0.0018604031159642003,0.001875821599392734
2018-11-28,0.009121155837003663,0.009808562169184238,0.009180124730460775,0.009373104315246648
2018-11-29,-1.0359093190324883e-05,-1.522096832214578e-05,-0.00015957372805067605,-0.00013633394990238853
2018-11-30,0.003136596449144791,0.003210761475756256,0.0032356044343749175,0.0032701061331565128
2018-12-03,0.006235060106979519,0.0073299386906330545,0.0057011405352467015,0.005948723220285156
2018-12-04,-0.01210896955153143,-0.01181414499290988,-0.012410160310279816,-0.01279135593464401
2018-12-06,0.000345590773603399,0.00020590848910065015,0.0004452990031946828,0.0004231742629845005
2018-12-07,-0.00905179071385535,-0.008651541733093137,-0.009279877663013103,-0.009454804316891524
2018-12-10,0.0017879248315664077,0.0013167351257160798,0.0017879429437489113,0.001681052522730374
2018-12-11,-0.0007230907135790887,-0.0004933197520876906,-0.0007597445967222228,-0.0007299509580738343
2018-12-12,0.001115756626181373,0.0013690441652683362,0.0009751093349526707,0.0009173917836776396
2018-12-13,-0.00021784995893051469,0.00018253559410969539,-0.00015447208544762313,-8.870357531504457e-05
2018-12-14,-0.006675718106464419,-0.007477730261164087,-0.006678906963104666,-0.0068537770915940675
2018-12-17,-0.0072563747425896065,-0.00726285504918425,-0.0075646176818937065,-0.007925131221104971
2018-12-18,0.0006872365575560692,0.00055533886042945,0.0006760856866766311,0.00048381429330075516
2018-12-19,-0.005564541404976114,-0.005419583529377768,-0.005641199426630638,-0.005713870980488646
2018-12-20,-0.007535498723103614,-0.007592085051748351,-0.007746900878852873,-0.008018651171584082
2018-12-21,-0.007836711811470007,-0.008519170065152673,-0.00787182364017595,-0.008060044262507582
2018-12-24,-0.010315758597333533,-0.010364703752649973,-0.0106562197401043,-0.011004709914524543
2018-12-26,0.01962479576557312,0.02042979125572233,0.01992528159378025,0.02049766767312606
2018-12-27,0.0039979827968644,0.004195788558208611,0.003941036585548791,0.003851993889972014
2018-12-28,0.0009375181718519148,0.0017315184750689551,0.0008151735975366129,0.0007412268945896079
2018-12-31,0.004594882933032129,0.005161133999926802,0.004576411763797602,0.004644359092925458
2019-01-02,0.001107383043865994,0.0016265919703301417,0.000938750467210022,0.0009383658833338694
2019-01-03,-0.007346649087610632,-0.0070208560300868165,-0.007107158347585861,-0.00725230895964616
2019-01-04,0.009880962501061262,0.01142423256268451,0.0094815592333579,0.009790532568801143
2019-01-07,0.0017885439223968148,0.0025024035746982268,0.0016588654864527325,0.0018243734229389076
2019-01-08,0.0025440732546368984,0.0034228152622157704,0.0024625815708057804,0.0025689792108972913
2019-01-09,0.0009947029216277013,0.0021963463922587516,0.0010769315334424015,0.0011376385592517754
2019-01-10,0.0012338564210362616,0.0010987097031950224,0.0010129298099905465,0.0010611854713692805
2019-01-11,0.0013538905893598367,0.001290133724482351,0.0014695231314197873,0.0014551550953322474
2019-01-14,-0.002279072795659837,-0.0029606892517429046,-0.002273034395957527,-0.002375452161026504
2019-01-15,0.00402810729941031,0.004568008419140101,0.003908489686783772,0.004028023435604287
2019-01-16,0.0005112509876984038,0.0011074696647390807,0.0005617227685156192,0.0006043505671657816
2019-01-17,0.0023534801331763448,0.0026832012256081976,0.0023141848856738476,0.002414694937927859
2019-01-18,0.004059601082229928,0.004340239411053367,0.003874843290057219,0.003997671332348565
2019-01-22,-0.003820965761107912,-0.004431235523625998,-0.0036149098897948337,-0.0037289380069212416
2019-01-23,0.000559645414592736,0.0007938985329769353,0.000568523337205464,0.0005998500007817713
2019-01-24,0.0011811026401277488,0.0016347448408308715,0.0012145022538578476,0.0012952122508845126
2019-01-25,0.001928354791754166,0.0031893001707674106,0.002073242229148527,0.0020754555627847593
2019-01-28,-0.0026330187450119384,-0.003029821843246713,-0.002565182095576364,-0.0026434339598216134
2019-01-29,9.118974579527757e-05,0.000762775117993467,0.00024854675423291705,0.0002449637342611422
2019-01-30,0.006441513105324174,0.007874640211986566,0.006462350174457205,0.006649002568418787
2019-01-31,0.004996263440163809,0.005781841792482762,0.005106132760887367,0.0052764207154193535
2019-02-01,-0.0016158166430064694,-0.0019135181193102283,-0.0017329871663609912,-0.001751624131851225
2019-02-04,0.0019146724822580732,0.0020814849005531774,0.0019075745828555537,0.002039981496186161
2019-02-05,0.0025630561114801586,0.0028069114701623054,0.002685777420168315,0.0027044272942951084
2019-02-06,-6.94343168176735e-05,-0.0006123961108358991,-0.00029020883650504337,-0.00018246741254111752
2019-02-07,-0.0021186297697322297,-0.00267370024663412,-0.002104653960670179,-0.002207941832808445
2019-02-08,0.0012154014781955026,0.0013206194623133745,0.0012289062168125992,0.0012006034252464823
2019-02-11,-0.0002375517486175285,-0.0005278257746193226,-0.0003222765215612053,-0.00023960697915650087
2019-02-12,0.00431954902064268,0.005033200336192785,0.004369394445060974,0.004430022642408226
2019-02-13,0.00037849293438800064,0.00027969842130124345,0.0002760706163150894,0.00038833604317868223
2019-02-14,0.0006093434693471775,0.0009119353841386501,0.0006953116469979172,0.0006292442250919556
2019-02-15,0.0036613138645725223,0.004676988861155984,0.0037773038415614326,0.00375064922400292
2019-02-19,0.001026711714877409,0.0017985778319681513,0.0012573341914101023,0.0010761640068161274
2019-02-20,0.0004923326771463341,0.0007337980885359113,0.0005084615085277555,0.0004946919352169701
2019-02-21,-0.002652393749403205,-0.0032574015968501917,-0.0028259080730581947,-0.002684730099510174
2019-02-22,0.0035420440237848103,0.004111450283642732,0.003697852415255819,0.003675432857039193
2019-02-25,0.0001262271691578338,-7.818260693586533e-05,0.00014466759267645976,0.00015541721037722392
2019-02-26,0.000695847971658103,0.0008166350537786131,0.000689474938150505,0.0006640229590711099
2019-02-27,-0.0016934787624737868,-0.0020078157386916066,-0.0018795568807461606,-0.0017632230133361043
2019-02-28,-0.0015332983024922632,-0.001983098611953191,-0.0016878419342325392,-0.0015962548687580903
2019-03-01,0.0014553588595354486,0.0006551957442089799,0.0011799428430580888,0.001494527637575864
2019-03-04,-0.0003757385871026875,-0.0003929760891970723,-0.00043415543395331694,-0.0004651107243265338
2019-03-05,-0.0004448053977527091,-0.00017572544337834457,-0.0003776708837317369,-0.00042470689885455227
2019-03-06,-0.001379241160044634,-0.001643208239994767,-0.0015397626827699734,-0.001582841119824198
